"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent","power","bias.mean","bias.sd","bias.min","bias.max","ci.coverage.true.psi","ci.coverage.smooth.true.psi"
"0",-2.20981916309688,1.68575773102002,0.341089324179088,0.00242955667613764,0.314892286394993,0.023275694061126,0.000613987671427818,0.00735709484133428,-1.86625957364294,0.5,-1.65022491074085,0.332729065195903,0.00238308308511703,0.320352918790652,-1.70364571556066,0.366781662437336,0.00253855744426058,0.352834979469298,0,0,0.47,-0.506173447536222,0.786792384367455,-2.43578146171946,3.28435415483564,0.91,0.89
"0.1",-2.27169096429962,1.78832514296446,0.350315628910358,0.00226163571190353,0.324314649803611,0.023358486336012,0.000586564497035089,0.00737730554926127,-1.99121695457454,0.5,-1.58976942764608,0.344023479897112,0.00248229234448802,0.332024393370461,-1.79010315490634,0.380226354751325,0.00233964725739427,0.366211703109543,0.1,0,0.45,-0.481587809393279,0.80085634113201,-2.41097488438322,2.82509064592494,0.89,0.87
"0.2",-2.1858226511989,1.46232224207889,0.341029717014272,0.00208639374912646,0.319574791785828,0.0189871714399407,0.000517712571045382,0.0060187776224053,-1.83175286877625,0.6,-1.76016094574096,0.335657376499575,0.00209104406023468,0.323548838870967,-1.88418555910719,0.390241877570074,0.00210990306193424,0.376356621492632,0.2,0,0.46,-0.301637092091707,0.695460842361557,-1.94892871310582,2.11835870147001,0.92,0.89
"0.3",-2.26166933893901,1.46634136959285,0.344741727017959,0.00192853461639132,0.323445474321673,0.018959537699266,0.00049165563244384,0.00600999873657933,-2.03319450393225,0.6,-1.83612751191668,0.340744486040368,0.00193379296689755,0.328923260222952,-1.97520168007977,0.396535966045686,0.00189219135375189,0.382896912198845,0.3,0,0.46,-0.286467658859235,0.70454876342426,-1.70225859255304,2.00957905434737,0.91,0.89
"0.4",-2.32390098292227,1.41156085315879,0.345669831660017,0.00177285647396771,0.32539352259357,0.0189409501199833,0.000465356864661057,0.00600208041149529,-2.03769819750729,0.6,-1.9743896733116,0.343106141676568,0.00162867513907303,0.331411527221744,-2.06671074962935,0.398922333786082,0.00168009988737427,0.385651562117083,0.4,0,0.44,-0.257190233292919,0.63714204463711,-1.63952222725543,1.49860361793282,0.93,0.91
"0.5",-2.33611894130905,1.18736465415369,0.329036443470317,0.00163411961480969,0.310406839013373,0.0154460756068528,0.000414165011124788,0.0049356261215836,-1.9065415553733,0.7,-1.90251124331081,0.326872170449714,0.00161606113784533,0.316098004004221,-2.15641044719628,0.397329831578688,0.00147916149619935,0.384549775744702,0.5,0,0.38,-0.179708494112771,0.603038883727192,-1.41079302835839,1.56993868905728,0.95,0.92
"0.6",-2.41851229519403,1.30826525175592,0.326224847838842,0.00149051085290193,0.307556161507498,0.0154488684071717,0.000390638896620468,0.00494369985482715,-2.05707284719535,0.7,-2.01989245495231,0.323208412943535,0.00139787505026836,0.312853021866493,-2.24557835426117,0.391805971182121,0.00129265619991877,0.379595699662425,0.6,0,0.34,-0.172933940932856,0.665186623290227,-1.49358404104318,2.50546825157385,0.95,0.92
"0.7",-2.49108379835094,1.28169343628296,0.320791774621747,0.00135475599972169,0.302633457201222,0.0154761418951164,0.000365885777116175,0.00495403000654833,-1.96371164670909,0.7,-1.85154894466489,0.317461758405987,0.00160742700757729,0.307362704957614,-2.33910037264031,0.382514570662924,0.00110865536392956,0.371015706410896,0.7,0,0.39,-0.151983425710634,0.651515537169261,-1.63945376803221,2.0843093391819,0.94,0.85
"0.8",-2.40479775304278,1.37352745367789,0.29976840976229,0.00125994681313584,0.283967145367057,0.0128741350164078,0.000328481633831146,0.00415617105008765,-2.1466901086434,0.8,-1.94214976292612,0.297178825447454,0.00132491529111275,0.28802478240372,-2.42808744274222,0.369727684111432,0.00094772312389582,0.358983178049225,0.8,0,0.35,0.0232896896994348,0.704921442433511,-1.32994263013439,2.83626594864066,0.97,0.9
"0.9",-2.02165419010745,6.46692818643287,0.266467959310426,0.00121307190441804,0.255020503404509,0.00933279588306621,0.000289967863945985,0.00303568146947041,-1.98998138904987,1,-1.99225605130007,0.265407054324121,0.00116332996330788,0.25697183777681,-2.51940850422143,0.35381237049778,0.000800831881808961,0.343865039588149,0.9,0,0.43,0.49775431411398,0.955051870041761,-0.837555121891646,5.91331973094402,1,0.92
"1",-2.07141462843201,16.2878884648243,0.259737185176591,0.00111127186504779,0.248022812406279,0.00938276733285029,0.000272344207019668,0.0030728725485088,-2.04450582731038,1,-2.03641896386961,0.258863959451922,0.00106504268330157,0.250827617368121,-2.61149725419383,0.335213199487106,0.000669297404111181,0.326097752124078,1,0,0.41,0.540082625761827,1.20373956885715,-0.820471900589284,7.55573092432303,1,0.93
