"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent","power","bias.mean","bias.sd","bias.min","bias.max","ci.coverage.true.psi","ci.coverage.smooth.true.psi"
"0",-1.3028197839342,0.755101875199129,0.295767397850345,0.00253824665546529,0.285541461422385,0.00321008885721905,0.000478183456351577,0.0031599050523078,-4.31814456161739,0.8,-1.35449926241774,0.294362691651399,0.00256440241706384,0.28449950741198,-1.80603065578269,0.366781662437336,0.00226857155256401,0.352974589159678,0,0.03,0.22,0.503210871848493,0.636123144016603,-0.403144570481801,4.41347839041197,1,0.958762886597938
"0.1",-1.3116473846737,0.69991419981839,0.302339427405239,0.00245203334639213,0.292293804507736,0.003195475353961,0.000467921430350434,0.00314305627734332,-4.38077534170596,0.8,-1.38349177267569,0.303025320055708,0.00249279540880988,0.293290868243042,-1.89974451804091,0.380226354751325,0.00207079271288366,0.366384789982993,0.1,0.03,0.23,0.58809713336721,0.63678489130592,-0.470166741576126,3.601432079874,0.989690721649485,0.958762886597938
"0.2",-1.25166692806037,1.97948912231021,0.307124133034855,0.00235559289817132,0.297429041801723,0.00318721921134604,0.000456389119617778,0.00312694754109754,-4.43890253557115,0.8,-1.49206372728867,0.307064341735067,0.00226624854991068,0.297075637559008,-1.98816424643108,0.390241877570074,0.00188036161898081,0.376511257845429,0.2,0.03,0.25,0.73649731837071,0.884482849751732,-0.399547343145753,5.92988557295813,0.979381443298969,0.989690721649485
"0.3",-1.32566041715508,0.998036545450805,0.310209696805131,0.00224892862289277,0.300807230079711,0.00318593148931833,0.000443469054506511,0.00312388644694486,-4.50945064285936,0.8,-1.41454761938211,0.310228375756549,0.00226163744402628,0.301002911006073,-2.07887156406513,0.396535966045686,0.00168737879959371,0.383044627601754,0.3,0.04,0.26,0.753211146910057,0.681494042378551,-0.415129929918663,3.68788164799139,0.958333333333333,0.979166666666667
"0.4",-1.30924747233136,1.12032326452635,0.311397019438392,0.00213502722138014,0.3022920040438,0.00317750998674078,0.000429446074883062,0.00311912709823157,-4.56722572958221,0.8,-1.44213098201736,0.310264653341788,0.00206822053094192,0.301623591751509,-2.16356041273909,0.398922333786082,0.00151022160248946,0.385780286462469,0.4,0.03,0.31,0.854312940407735,0.773138188895553,-0.448560695718792,4.75495723497444,0.958762886597938,0.969072164948454
"0.5",-1.34759596749466,1.1101820050506,0.310717776225832,0.00201465002684225,0.30198114693846,0.00318536614252072,0.000414442134025036,0.00311570771086218,-4.60189851817972,0.8,-1.46054028977335,0.310911401218203,0.00191162254107057,0.302725849135056,-2.26085255986457,0.397329831578688,0.00131820230073158,0.384686606878617,0.5,0.04,0.31,0.913256592369909,0.752255878713213,-0.35280490454455,4.69321416453956,0.9375,0.958333333333333
"0.6",-1.29294510354734,1.16922477805304,0.307984810282517,0.00188851160618589,0.299850140917639,0.00317751887835329,0.000398440433020891,0.00311909618277904,-4.65017788868774,0.8,-1.31117009831221,0.308808542272195,0.00208506288153551,0.301085005665697,-2.35051611297463,0.391805971182121,0.0011492878899991,0.379748811626839,0.6,0.03,0.38,1.05757100942729,0.813973600170673,-0.217920617249841,4.31728693431759,0.917525773195876,0.938144329896907
"0.7",-1.31795130495392,1.21665449786287,0.303534218312884,0.00176103615121952,0.295852003949201,0.00320259970227423,0.000381583878351808,0.00312561067596752,-4.69069108465433,0.8,-1.46785985363915,0.302441499861105,0.0017260792320046,0.294963490488598,-2.44236310858071,0.382514570662924,0.000988422910754595,0.371147524485777,0.7,0.04,0.4,1.12441180362679,0.800509684290515,-0.176441469207171,5.19252064020102,0.90625,0.9375
"0.8",-1.32561781772411,9.63363461010337,0.297420202794888,0.001632018876486,0.290228101718473,0.00321618365229842,0.000364159775159801,0.00313487125423415,-4.73405721413898,0.8,-1.43839663962723,0.296896742784773,0.00156302112141562,0.29035500275659,-2.5298803893794,0.369727684111432,0.000847986266221252,0.359083756517541,0.8,0.05,0.39,1.20426257165529,0.804278513514644,-0.0843062850811354,4.65146999265049,0.873684210526316,0.936842105263158
"0.9",-1.31033228917827,1.51058541380998,0.289540541770824,0.00150345416552025,0.282966849824286,0.00322905571860206,0.000345935197975539,0.00314929002675837,-4.77300041523373,0.8,-1.52248058975123,0.29061998232312,0.00136770760475237,0.284440564936309,-2.62286155590074,0.35381237049778,0.000714601278782342,0.343968676843359,0.9,0.06,0.46,1.31252926672247,0.848306762561141,-0.0188511744642628,4.71476079173657,0.904255319148936,0.936170212765957
"1",-1.40105027661431,3.31114980392172,0.280140826637952,0.00137647221594315,0.274127455146586,0.00323896273771857,0.000327489734267247,0.0031640825097111,-4.81797044326913,0.8,-1.44770237214861,0.279500688494701,0.00138583640638255,0.27363270931855,-2.71217410042496,0.335213199487106,0.000598957265431619,0.326191713412132,1,0.11,0.41,1.31112382381064,0.749813250046226,-0.0154848702411918,3.26931376711701,0.865168539325843,0.910112359550562
