"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent","power","bias.mean","bias.sd","bias.min","bias.max","ci.coverage.true.psi","ci.coverage.smooth.true.psi"
"0",-1.51148014057744,2.21030143517639,0.333820452754093,0.00262117634788671,0.320761685535017,0.00450507771620666,0.000590796147749137,0.00535336953141297,-1.50732466614459,0.5,-1.63431197576306,0.334089896837495,0.00255792386715938,0.32102010463717,-1.59529525481603,0.366781662437336,0.00286104006736994,0.352677351745875,0,0.05,0.3,0.0838151142385884,0.717657236072669,-1.07209550378637,2.65597136256817,0.905263157894737,0.905263157894737
"0.1",-1.61054241226639,3.55477264576714,0.343711621776992,0.00246727922354391,0.330249220220883,0.00450220447524462,0.000570476945908038,0.00535758795350096,-1.60545738335168,0.5,-1.57193936945976,0.343111985153095,0.00253175365315959,0.330930683170441,-1.68730099317718,0.380226354751325,0.00261847911629323,0.366073807120899,0.1,0.04,0.28,0.0767585809107884,0.67591943320171,-1.05323561301731,2.73187308263795,0.916666666666667,0.895833333333333
"0.2",-1.61653309253725,1.54195146302244,0.337000076978988,0.00228323951794702,0.323968476747649,0.00365181474777227,0.000502265591108124,0.00439300939088611,-1.61028347807481,0.6,-1.5815328471765,0.336936246490057,0.00256256098059993,0.324652858314186,-1.77942356250137,0.390241877570074,0.00236785896601412,0.376208905345432,0.2,0.02,0.21,0.162890469964123,0.819926618560348,-0.872113254364557,4.53270217336649,0.959183673469388,0.928571428571429
"0.3",-1.74961305744334,1.65344242086873,0.341089269678832,0.00213286353076043,0.327955941116678,0.00364001413246476,0.000482768895414503,0.00438238577522492,-1.74275594693465,0.6,-1.71221613990373,0.341812998085758,0.00204171938265499,0.330545844733568,-1.86928451951339,0.396535966045686,0.00213012458912708,0.382724971377059,0.3,0.03,0.13,0.119671462070042,0.653338751806624,-0.853137559719028,3.92719270336823,0.969072164948454,0.917525773195876
"0.4",-1.78868663645491,7.73789721874408,0.342688465071898,0.00198016007574239,0.329575837460659,0.00363577535741242,0.000462517472469751,0.00437688152202173,-1.77788558536613,0.6,-1.88315739871716,0.340846054891622,0.00187864522345896,0.328776597095965,-1.95975986357134,0.398922333786082,0.00189064765257664,0.38550323053794,0.4,0.02,0.15,0.17107322711643,0.787571348771743,-0.99457402078743,5.71187930732534,0.959183673469388,0.959183673469388
"0.5",-1.84615357128098,0.720604761919877,0.326483409973282,0.00182514967482834,0.314304452056648,0.00297925046728908,0.000410467436157118,0.00362694138019301,-1.83801385253348,0.7,-1.83996071726564,0.324314214136489,0.00171143470337121,0.31374429029346,-2.05160293242936,0.397329831578688,0.00166202809074446,0.384398650528192,0.5,0.01,0.13,0.20544936114838,0.515372709018172,-0.868859028767249,2.32255851683315,0.97979797979798,0.94949494949495
"0.6",-1.91237153667318,0.685942053840034,0.323478522021005,0.00167907685084112,0.311557196812872,0.00299280579018559,0.000390954788674212,0.0036361382115265,-1.90638753406197,0.7,-1.83181478245345,0.322425181625628,0.0016800611958119,0.311996788276781,-2.13981993253865,0.391805971182121,0.00145159312562911,0.379470467371169,0.6,0.01,0.11,0.227448395865467,0.513979184862617,-1.09782852668032,2.23317792195821,0.97979797979798,0.919191919191919
"0.7",-1.97166252307733,0.758390677760532,0.318339968258601,0.00153323396966276,0.306770473867273,0.00301446330921418,0.00037088863099905,0.00365248716329356,-1.96920539797733,0.7,-1.95454260794759,0.317854852024251,0.00155713979509451,0.307044739882039,-2.23162030598362,0.382514570662924,0.00125013873738187,0.370869594678288,0.7,0.01,0.11,0.259957782906293,0.521324814503416,-1.01786996161386,2.09000122480466,0.97979797979798,0.939393939393939
"0.8",-1.94519242017431,0.558311709571067,0.297909584614027,0.00142435944954204,0.287330631103527,0.00253304969773252,0.000331441048410322,0.00309709471513695,-1.93882032073882,0.8,-2.04572069328985,0.296695720248595,0.00132281487473269,0.2865330003125,-2.32151876763821,0.369727684111432,0.00106716133250358,0.358852093000787,0.8,0,0.1,0.376326347463902,0.524251417127124,-0.746706386822596,2.91670905180648,1,0.96
"0.9",-1.92124566458365,0.474229250460555,0.266718624675881,0.00134857672049002,0.257577334253334,0.00183364884403228,0.000286966406086576,0.00229842584861494,-1.94590747682538,1,-1.88022738097875,0.265908984997258,0.00134060525110754,0.257258278302081,-2.41671986873131,0.35381237049778,0.000897056790782177,0.343757232356334,0.9,0.04,0.07,0.495474204147653,0.481668810682874,-1.03311296385803,1.86176154698897,0.864583333333333,0.927083333333333
"1",-1.94500390413076,0.439567670754908,0.259390369486698,0.00124535752755983,0.251105213243355,0.00187621811344379,0.000271674327905393,0.00233556970140101,-1.94775350329201,1,-2.00326884608199,0.258824786501334,0.00114009006069581,0.250461171290341,-2.50688772137485,0.335213199487106,0.000750730037959662,0.326004224418606,1,0.02,0.07,0.561883817244092,0.431441753749135,-0.892601381430713,1.75003053577567,0.86734693877551,0.969387755102041
