"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent","power","bias.mean","bias.sd","bias.min","bias.max","ci.coverage.true.psi","ci.coverage.smooth.true.psi"
"0",-1.58502637723113,3.0563682448473,0.333767649773108,0.00242719042354916,0.320758640450034,0.00888716986842921,0.000569516874387763,0.00531069055988875,-4.10021421929039,0.5,-1.67068894495269,0.33461643244419,0.00242115376695862,0.321985447857558,-1.70074143542039,0.366781662437336,0.00254859737026924,0.352820426991798,0,0.1,0.41,0.115715058189257,0.997566296621739,-1.15208217947477,4.11078294261848,0.955555555555556,0.933333333333333
"0.1",-1.71455095845561,1.88373273553811,0.343198977721996,0.00225996981233451,0.330267960893393,0.00887553344843547,0.000546769498109398,0.00532048939394317,-4.21715663909734,0.5,-1.72699681992429,0.344651430765601,0.00229459379641325,0.3318686167528,-1.7940777426089,0.380226354751325,0.00232538377387787,0.366241669334681,0.1,0.11,0.37,0.0795267841532892,0.862676746110864,-1.16143072687225,4.04549819023246,0.966292134831461,0.943820224719101
"0.2",-1.64924991935075,8.31393136905882,0.3362717592834,0.00208724942192074,0.324041621128372,0.00716723961383324,0.00048115011714007,0.00437599489105938,-4.41547493557617,0.6,-1.79311496106779,0.336848847520565,0.00205818983402689,0.324643499388313,-1.88256424880506,0.390241877570074,0.0021141818113723,0.376351002760382,0.2,0.08,0.36,0.233314329454312,1.05942874000472,-1.06743422797232,7.29922826606182,0.989130434782609,0.967391304347826
"0.3",-1.87378877110598,1.51967908859984,0.340139377879095,0.00192990281056406,0.328099756425851,0.0071524680888417,0.00045991539373819,0.00436747936456402,-4.51111953195524,0.6,-1.71699504770316,0.341257733763538,0.00214832818504247,0.329520308946965,-1.97132204801415,0.396535966045686,0.00190050351713341,0.382890041511921,0.3,0.12,0.28,0.0975332769081785,0.607165635415232,-1.0621983375397,2.0695102664349,0.988636363636364,0.909090909090909
"0.4",-1.90115786562499,1.35523396650548,0.341518143498139,0.0017731244396505,0.329796810025368,0.00714494079605497,0.000437920147611118,0.00436356425089454,-4.61729021807761,0.6,-1.94904378288486,0.340778280830777,0.00171869816932026,0.32885964356064,-2.0627333947063,0.398922333786082,0.00168758844670632,0.385645324026865,0.4,0.11,0.31,0.161575529081318,0.64708197921614,-1.04236020310284,2.05554195600771,0.966292134831461,0.955056179775281
"0.5",-1.78176906345228,4.09330284299035,0.325469164429486,0.00163601457853532,0.314523241632414,0.00584598429624875,0.000388230208208144,0.00363376731246163,-4.73406790268119,0.7,-1.98429503824466,0.326688852997991,0.00158197130751005,0.315389943769272,-2.15632796103009,0.397329831578688,0.00147927236807255,0.38454987201753,0.5,0.06,0.28,0.374558897577805,0.93775226918325,-0.823749032713488,6.56871503748316,0.98936170212766,0.946808510638298
"0.6",-1.91757167501477,4.34684693252764,0.322398227311194,0.00149320395757907,0.311851543177136,0.00587198036333188,0.000367738603731232,0.00364429833584444,-4.81808804705518,0.7,-1.90516791739293,0.323051150268711,0.00155983794071932,0.312688764997433,-2.24881988270198,0.391805971182121,0.0012874470287186,0.379605420450354,0.6,0.07,0.29,0.331248207687206,0.633056403357724,-0.746765857033401,2.2420494102139,0.989247311827957,0.924731182795699
"0.7",-1.87608032166378,1.72424209495948,0.317200710903462,0.00135390702228522,0.30715979715969,0.00591033576008287,0.000347011997943638,0.00366084123304378,-4.88055047890998,0.7,-1.91685462739853,0.317888652902459,0.00149412417671919,0.307827764655006,-2.3381435290713,0.382514570662924,0.00110999036914166,0.371012870463048,0.7,0.06,0.34,0.462063207407516,0.867877012916383,-0.771679242566078,4.54005650765632,0.98936170212766,0.914893617021277
"0.8",-1.84211077201711,1.89357169986157,0.296973402582331,0.00125965195454314,0.287699771424028,0.00493426246942642,0.000309824752289949,0.00313536641341056,-4.95909000491067,0.8,-2.10366237581166,0.297107519028201,0.00110898175475174,0.288131767847208,-2.42459357410089,0.369727684111432,0.000951477848512659,0.358978232923472,0.8,0.04,0.31,0.582482802083777,0.874333241404902,-0.600362056374792,5.27651661978648,1,0.958333333333333
"0.9",-1.85727003045577,2.56781681723036,0.265360862160247,0.0012125156218542,0.257054127503791,0.00352598095014518,0.000270249592858403,0.00242332557904249,-4.98637635911554,1,-2.06576586768212,0.265455386717047,0.00115611621582506,0.256528203491541,-2.5205608945578,0.35381237049778,0.000800164571832149,0.343861868152316,0.9,0.04,0.2,0.663290864102032,0.603425520930686,-0.467125507034327,2.85177335627063,1,0.96875
"1",-1.87970474211097,1.03871799755123,0.25828179888389,0.00111049808013749,0.250350589900336,0.00357423284172747,0.000254690867214218,0.00245932506430712,-5.05327102788822,1,-1.968782451952,0.258902117677461,0.0011081139668643,0.251083254873373,-2.61109643033995,0.335213199487106,0.000669825294029554,0.326094218403458,1,0.04,0.23,0.731391688228975,0.64950965333173,-0.525004035382217,3.15659203079675,1,0.947916666666667
