"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent","power","bias.mean","bias.sd","bias.min","bias.max","ci.coverage.true.psi","ci.coverage.smooth.true.psi"
"1",0,-1.5004577923711,1.48878770408776,0.295965627959429,0.00241299463416484,0.284778270542608,0.00504432083109619,0.000467461121780443,0.00313566964258845,-4.30294303934419,0.8,-1.56887884935265,0.29573561037955,0.00233640537134122,0.284606445365235,-1.596605542805,0.366781662437336,0.00278054789034342,0.353056188277733,0,0.07,0.31,0.0961477504339009,0.631983049604154,-0.958308283522171,2.85411741021343,0.978494623655914,0.978494623655914
"2",0.1,-1.48473893792641,1.13779729536956,0.302445724309674,0.00230611093589974,0.291217391104773,0.0049811199899447,0.000453937060978144,0.00310150175271706,-4.3895028996835,0.8,-1.52122242071376,0.302103528166861,0.00245578324286607,0.290951955493608,-1.68676442968487,0.380226354751325,0.00257808689769256,0.366299596536308,0.1,0.05,0.26,0.202025491758467,0.759908451027589,-0.955988507304262,3.84711297356998,0.989473684210526,0.957894736842105
"3",0.2,-1.53727314615391,1.36828895697137,0.307170314902206,0.00218932753692938,0.296003237860602,0.00493002478579279,0.000439093337860599,0.00307237671735001,-4.47082908037522,0.8,-1.59728468555729,0.307405771735234,0.00222889232427328,0.296438702407846,-1.77921880788909,0.390241877570074,0.00235743493371197,0.376273543112948,0.2,0.05,0.22,0.24194566173518,0.720707336460656,-0.951128384045008,2.91236594823034,0.989473684210526,0.957894736842105
"4",0.3,-1.52626610946401,2.42669627166153,0.31014754515553,0.00206694896150538,0.299036831906858,0.00489506509441421,0.000423360186162174,0.00305258922553361,-4.55049511592304,0.8,-1.71058503189718,0.310193085518164,0.00204930745251738,0.298993398451549,-1.86714665355791,0.396535966045686,0.00214958944585142,0.382628531979903,0.3,0.03,0.25,0.340880544093895,0.845603972659646,-0.927647357092931,4.37372305735691,0.989690721649485,0.979381443298969
"5",0.4,-1.589481240846,1.32566410909017,0.311222169821464,0.00193915421020416,0.30027447910457,0.00488046333142447,0.000406756250353523,0.00304402793934789,-4.61860164276428,0.8,-1.79806676542791,0.311516751284696,0.00179642144852438,0.300778586243927,-1.95636519158585,0.398922333786082,0.00193404662631263,0.385241721115248,0.4,0.03,0.23,0.366883950739844,0.78995092517683,-0.903379602575715,3.46111045843247,0.989690721649485,0.979381443298969
"6",0.5,-1.68582567647301,1.31452538326039,0.310399847238099,0.00180881836213357,0.299704720704844,0.00488760006411395,0.000389472499414599,0.00304817447763484,-4.68722833717785,0.8,-1.71077108362649,0.31094697272276,0.00183207813350797,0.300865879266678,-2.04591895486761,0.397329831578688,0.00172437182816919,0.383989634932847,0.5,0.05,0.22,0.360093278394604,0.758722499032748,-0.840308623834533,4.49072753394844,0.989473684210526,0.936842105263158
"7",0.6,-1.77904653752543,1.0514483989897,0.307698009408516,0.00167796622866369,0.297309098063576,0.00491487531842713,0.000371551344142617,0.00306533162158448,-4.74246816938273,0.8,-1.8596336490616,0.307592982422637,0.00162425271605989,0.297266151810909,-2.13706776707754,0.391805971182121,0.00151783807228528,0.378942973812402,0.6,0.06,0.22,0.358021229552115,0.609211501796317,-0.775787922706486,2.6770895098387,1,0.968085106382979
"8",0.7,-1.79461076325864,1.45318462811874,0.303166696510969,0.00154638189023998,0.293164910745046,0.00496156154187523,0.000353189008236994,0.003092560808663,-4.79707975469203,0.8,-1.84884043851893,0.302626694750342,0.00161551951170854,0.292499995059151,-2.22679925902625,0.382514570662924,0.00132790470854185,0.370204698542313,0.7,0.06,0.25,0.432188495767607,0.702407977436688,-0.702715850714776,3.44817136577693,1,0.946808510638298
"9",0.8,-1.82904698043096,1.30091145747035,0.296910548078431,0.00141641018312507,0.287318635121172,0.00502241062242186,0.000334340145895158,0.00312557246987195,-4.83331041100217,0.8,-1.9723356431245,0.297321378649213,0.00143395437307647,0.287169514009982,-2.31795952427908,0.369727684111432,0.00114630649546754,0.358087019302221,0.8,0.06,0.28,0.488912543848127,0.714883216449332,-0.599806569138152,2.92747030830571,1,0.957446808510638
"10",0.9,-1.80482095705082,1.80517699576553,0.289032025534046,0.00128950388690165,0.279877150325069,0.00509030419669844,0.000315369729714203,0.00316119972622137,-4.88693451797705,0.8,-1.92234930136713,0.289726191374808,0.00135820824247387,0.280439426817309,-2.40953400422832,0.35381237049778,0.000980481016093605,0.342900818882951,0.9,0.05,0.33,0.604713047177502,0.899807557900183,-0.608593006719265,5.00682629752847,1,0.947368421052632
"11",1,-1.8683924211514,2.09031167003074,0.279631662470645,0.00116759485237529,0.271003434625218,0.00516048827246928,0.000296264849430879,0.0031950337207667,-4.92935938475294,0.8,-2.03323472332617,0.27993510964193,0.0011815603984243,0.270967115878068,-2.50119888888953,0.335213199487106,0.000828598630146133,0.325106692360712,1,0.07,0.34,0.632806467738125,0.882938999042282,-0.711835442373146,4.70493271539268,1,0.946236559139785
