"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent","power","bias.mean","bias.sd","bias.min","bias.max","ci.coverage.true.psi","ci.coverage.smooth.true.psi"
"1",0,-1.51291220536609,0.928423117175343,0.295701304595656,0.00228280228831135,0.284911573657586,0.00348960671239622,0.000446734442468847,0.00435739401537581,-4.36463902139008,0.8,-1.56622817264198,0.295537594065832,0.00227414217009545,0.284707366953592,-1.70145937950211,0.366781662437336,0.00254734529050852,0.352817263834825,0,0.04,0.27,0.188547174136012,0.556241779855178,-0.929297990276554,2.71055760571474,0.96875,0.947916666666667
"2",0.1,-1.55177611488826,0.815388536468879,0.302292194052223,0.00216411337116486,0.291390912690009,0.00345935749032472,0.000431669814037586,0.00430897462729539,-4.45490223184864,0.8,-1.61201488447673,0.302839730817431,0.00217753293837813,0.291986649121011,-1.79288703083949,0.380226354751325,0.00232714234274598,0.366247747837139,0.1,0.03,0.26,0.241110915951234,0.599586733575912,-0.908414668618144,2.83999882374113,0.969072164948454,0.948453608247423
"3",0.2,-1.63954554299912,0.884315184837018,0.307162663238274,0.00203885172572257,0.296257601260813,0.00343447495095623,0.00041567320505702,0.00426565771053635,-4.53927030962006,0.8,-1.65664307520519,0.306562182179402,0.00213116999142511,0.295484537143184,-1.88574701447132,0.390241877570074,0.00210808571414664,0.376346901990665,0.2,0.04,0.21,0.2462014714722,0.530963134888376,-0.877593474606485,2.53254990132297,0.96875,0.96875
"4",0.3,-1.7007814906772,0.837181877424192,0.310228744804709,0.00190976798264307,0.29936033635463,0.00341926626503579,0.000398910740534924,0.00423167997004215,-4.63175475809243,0.8,-1.8352882322507,0.309425415954771,0.00171227396825355,0.298798251026406,-1.97280476699367,0.396535966045686,0.0018990808709778,0.382880023421097,0.3,0.04,0.2,0.272023276316471,0.522800583838784,-0.85295762394051,2.08789995870444,0.979166666666667,0.96875
"5",0.4,-1.74259258831603,1.16982527098137,0.311437288212932,0.00177903772182372,0.30065976964913,0.00341025584761693,0.000381658172851256,0.00421595517594561,-4.69249571253785,0.8,-1.91601620665158,0.310798161246843,0.00155592305609786,0.30032313619401,-2.06386768218327,0.398922333786082,0.00168806738342129,0.385626483251752,0.4,0.03,0.2,0.32127509386724,0.553222881490673,-0.872798367103603,2.83672566738124,0.989690721649485,0.969072164948454
"6",0.5,-1.71568879897259,1.25090517082692,0.31068216640881,0.00164635971499487,0.300132011693772,0.0034142202677239,0.000363795742079442,0.00422416855095857,-4.76632956442851,0.8,-1.85378164873186,0.311536210029653,0.00161409180046988,0.30127663297165,-2.15676683298073,0.397329831578688,0.00147851153538169,0.384550838010122,0.5,0.01,0.28,0.441078034008134,0.794293384620078,-0.872805166420731,4.44884717874423,0.98989898989899,0.95959595959596
"7",0.6,-1.82860532732951,0.865034940945661,0.308097272585977,0.00151491173908614,0.297798401496115,0.00342751425414454,0.000345534585979336,0.00424650445485676,-4.82794677387115,0.8,-1.96984763520004,0.30751489040422,0.00140711147419131,0.297587765229294,-2.24651373160096,0.391805971182121,0.00128886867938098,0.379620083041323,0.6,0.02,0.23,0.417908404271456,0.607484911020005,-0.862110621851791,2.61204777726905,0.989795918367347,0.979591836734694
"8",0.7,-1.86826973957767,0.936670832058413,0.303654224818534,0.00138535965410281,0.293647783820325,0.00344882829940156,0.000326925736669531,0.00428638154113643,-4.89569163638763,0.8,-1.95345952315893,0.303657714569917,0.0013916609907308,0.293909659733194,-2.33691764314351,0.382514570662924,0.00111121343279032,0.371014303759737,0.7,0.02,0.26,0.468647903565839,0.665265458081292,-0.840406991743499,2.45651777711547,0.989795918367347,0.938775510204082
"9",0.8,-1.90587053736545,1.6056176484208,0.297464952144304,0.00125957162526405,0.287868227849793,0.00347784795365556,0.000308211851942971,0.00433147510122493,-4.95291861425209,0.8,-1.9839670671021,0.296971608292692,0.00126930389090944,0.287831435851516,-2.42743446902823,0.369727684111432,0.000948555753072426,0.358980758135544,0.8,0.03,0.29,0.521563931662771,0.759705434439634,-0.786582308688949,3.80805140815684,0.989690721649485,0.917525773195876
"10",0.9,-1.97605385520091,1.64384534718137,0.289633605873595,0.00113883976230598,0.280468445854762,0.00350986266904785,0.000289457673748632,0.00437838263994542,-5.01182560100284,0.8,-1.96550038483788,0.289864943675143,0.00126439097997419,0.280903737124141,-2.51860184661075,0.35381237049778,0.000801617528793421,0.343863309596081,0.9,0.05,0.28,0.54254799140984,0.793333978712876,-0.737928272626376,4.11231185042177,0.989473684210526,0.894736842105263
"11",1,-2.06003805759169,2.41648980493526,0.280291838771471,0.00102263148664148,0.271561252995313,0.00354314934617931,0.000270527356205364,0.0044209964365527,-5.06987919022821,0.8,-2.05966571993686,0.281034327363141,0.00110456415711608,0.272441333250675,-2.60979728927482,0.335213199487106,0.000670459732445904,0.326097431542703,1,0.07,0.26,0.549759231683123,0.814466944587239,-0.72892078286601,4.39609078894559,1,0.903225806451613
