"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent","power","bias.mean","bias.sd","bias.min","bias.max","ci.coverage.true.psi","ci.coverage.smooth.true.psi"
"1",0,-1.56249109262907,1.07475665352224,0.295907322612529,0.00213033109530794,0.284919583266621,0.00441521106796848,0.000431836355636618,0.00316056713447904,-4.46687600738805,0.8,-1.62937862510602,0.296496227189931,0.00213820155549997,0.285668707968022,-1.80788620792002,0.366781662437336,0.00229865031890936,0.352765539004179,0,0.03,0.27,0.24539511529095,0.626255413852507,-0.547386545027317,3.69038596574794,1,0.989690721649485
"2",0.1,-1.62867639186436,0.852742643205027,0.302413525521815,0.00200331307585536,0.291432074266486,0.00440315178298307,0.000414920827039705,0.00314853872503853,-4.56476786915615,0.8,-1.81590913488958,0.302625031265236,0.00183928341618953,0.291443239770395,-1.89808340348581,0.380226354751325,0.00208081183625142,0.366340904784213,0.1,0.03,0.23,0.269407011621456,0.597986496491305,-0.611453978232484,3.40519749849373,1,1
"3",0.2,-1.6460138747554,1.11894120916549,0.307187991773617,0.00187490669554208,0.296278637917144,0.0043920049495264,0.000397243853715993,0.00313729034746238,-4.651153267761,0.8,-1.79424191945569,0.307387511817321,0.00182817647324336,0.296561482094579,-1.98824347861325,0.390241877570074,0.00186262800441304,0.376639673076458,0.2,0.02,0.21,0.342229603857849,0.697373750416305,-0.640443507042198,4.2009142609234,1,0.969387755102041
"4",0.3,-1.69914841104678,0.83420830242592,0.31013143349133,0.00174169041265985,0.299470572328457,0.0043911150579621,0.00037880261691304,0.0031282780809789,-4.71774473857932,0.8,-1.84003290750442,0.309611143487218,0.00168713913967971,0.299233993039152,-2.07916304372151,0.396535966045686,0.00165174086614806,0.383325718655777,0.3,0.02,0.24,0.380014632674726,0.659714127705759,-0.656423889138403,2.95829717731162,1,0.959183673469388
"5",0.4,-1.81672262835573,1.38217238476516,0.31124981153453,0.00160984886215818,0.30076311430834,0.00439373181274526,0.000360347639162378,0.00312392687135842,-4.79640851547348,0.8,-1.92407535695144,0.311582763276021,0.00154295813717388,0.301106198260664,-2.17373356817837,0.398922333786082,0.00144593510114144,0.386211053518785,0.4,0.04,0.24,0.357010939822635,0.576383293363255,-0.686656121807439,2.43107325676258,1,0.96875
"6",0.5,-1.81853404918473,10.0953509936339,0.310503864271167,0.00147966915493954,0.300271694521566,0.00441839210940575,0.000341484575533586,0.00311562448077194,-4.89038550751692,0.8,-1.85188310422193,0.310715049226601,0.00162424932535365,0.300382471652153,-2.26547366628972,0.397329831578688,0.00125375326962225,0.385249056719108,0.5,0.04,0.25,0.446939617104995,0.884722021275548,-0.803993812770806,7.10434500936969,1,0.927083333333333
"7",0.6,-1.92470198558231,0.875265052576735,0.3078214178749,0.00135084533653022,0.298002916848535,0.00440434705581744,0.000322438227604061,0.0031286966392915,-4.95184716652795,0.8,-2.07247910903707,0.308309174351809,0.00123897466982393,0.298538142178829,-2.35575495550541,0.391805971182121,0.00107813068504235,0.380435910442857,0.6,0.04,0.26,0.4310529699231,0.587341582003094,-0.652397325496975,2.50475897247847,1,0.947916666666667
"8",0.7,-1.95480414854992,1.12850050865091,0.303459809078927,0.0012268110948709,0.293943551978932,0.00442266019641831,0.000303566529549426,0.00313471656942725,-5.02717223236435,0.8,-2.14135934662569,0.304012664111054,0.00110587860619998,0.294712651951311,-2.44529673696274,0.382514570662924,0.000919917446429455,0.371904268918406,0.7,0.04,0.27,0.490492588412822,0.711139981746941,-0.62623140534366,4.12353903905823,1,0.947916666666667
"9",0.8,-1.92157347227661,2.38677180500276,0.296889165107187,0.00110887319121506,0.288178460710678,0.00442487411464077,0.000284659160031195,0.00314091894946334,-5.08307792317075,0.8,-2.15576167865369,0.297498889319954,0.00106202926690062,0.288466722352237,-2.53754117040692,0.369727684111432,0.000775004464127775,0.359925015254641,0.8,0.04,0.3,0.615967698130314,0.778926892148364,-0.597695935497822,3.23154531568464,1,0.958333333333333
"10",0.9,-2.00310354569302,1.71819985811764,0.289136110338496,0.000995557743810177,0.280876043952858,0.00443422049591098,0.000266045436643092,0.00315646067671663,-5.1687905739711,0.8,-2.11445538722775,0.289763388369029,0.00100190141445693,0.281504005390366,-2.6297560548367,0.35381237049778,0.000644447516458154,0.344873634767778,0.9,0.06,0.29,0.626652509143687,0.77312454692696,-0.74894141862621,2.97969097091765,1,0.925531914893617
"11",1,-2.1073282881705,1.8159073194453,0.279865049271172,0.000887739485306465,0.272018139750951,0.00444362815070825,0.000247539163002092,0.00316655243476887,-5.2561133014983,0.8,-2.26679883154137,0.280443717774313,0.000861873704189388,0.27250684931307,-2.71912874708036,0.335213199487106,0.000533238017277261,0.327125524032924,1,0.09,0.27,0.611800458909864,0.800042172519396,-0.821581418801602,3.52005469004936,1,0.967032967032967
