"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,2.25892442558676,0.322207344467063,0.00175236734306496,0.319599607224136,0.0328160204905116,0.000709389308732779,0.0104104924516052,NA,0.433333333333333,-1.80629732497099,0.341870143923103,0.00218236025123213,0.328584230934152,-1.7021404702416,0.366781662437336,0.00254309701028338,0.352831054264694,0,0.222222222222222
"0.1",-2.0030256154477,1.69870257803501,0.32524067720457,0.00154921875166364,0.313433178300412,0.0178870152438787,0.000458927418394199,0.00571592340171276,-2.32660096912229,0.622222222222222,-1.78327723686502,0.32734104869082,0.00209579594312542,0.314872484110786,-1.79165837120967,0.380226354751325,0.00233396098281563,0.366224004535851,0.1,0
"0.2",-2.29297594508179,1.24467174284805,0.324608443268655,0.00140825525219543,0.310531184669512,0.0158409006572512,0.000411657890127009,0.00500230494240525,-2.44362383644491,0.688888888888889,-1.80987204473186,0.323483834953033,0.00197985128602105,0.311387605621462,-1.88464243297924,0.390241877570074,0.0021103738318207,0.376347176683704,0.2,0
"0.3",-2.29930018504629,1.30051716609811,0.322575985114022,0.0012882032030826,0.309412263271737,0.0150017996188419,0.00037730366331222,0.00470140430555792,-2.47837650323201,0.722222222222222,-1.84752159567138,0.321716295847292,0.00186248825172934,0.309900527274411,-1.97927365394018,0.396535966045686,0.00188453075552299,0.382896704558404,0.3,0
"0.4",-2.45004967610834,0.925081321540045,0.306723232097084,0.00122080087587648,0.292427312857479,0.012130184043778,0.000336517766451719,0.00367083027618647,-2.69950915850717,0.855555555555556,-1.82625051455491,0.302250470804529,0.00175056984131243,0.291378457798948,-2.06538451591391,0.398922333786082,0.00168299304342085,0.385646328425013,0.4,0
"0.5",-2.34124498277281,1.22537745341767,0.299721488598631,0.00112429055785703,0.286831600334682,0.011328201294598,0.000309363057149776,0.00336933621265718,-2.36258198576141,0.9,-1.84848022573214,0.294821373939032,0.00164096369491081,0.284400989668284,-2.155280276913,0.397329831578688,0.00148140878537357,0.384544816425863,0.5,0
"0.6",NA,1.71450749094083,0.29872547936237,0.00104459598709631,0.280854740366638,0.010906316656881,0.000286577440453859,0.00319437177400678,NA,0.933333333333333,-1.87358235084389,0.287680625466247,0.00153510751099756,0.277684647895292,-2.24710401858839,0.391805971182121,0.00128868083520701,0.379614664808791,0.6,0.111111111111111
"0.7",NA,6.71414722197969,0.283331513196318,0.000974015513431807,0.271597881201817,0.0102039991230447,0.000265177868445008,0.00298617917744661,NA,0.977777777777778,-1.89023613122712,0.277942535454253,0.00143523074284966,0.268439970437527,-2.3370215447381,0.382514570662924,0.001112932487304,0.37099531596419,0.7,0.111111111111111
"0.8",-2.42177107763128,1.11927133731328,0.275228529942526,0.000891182553318697,0.264752385400508,0.0101576421833272,0.000246251176750283,0.00295597170452092,-2.44097117872078,0.988888888888889,-1.92280718086447,0.271665222377152,0.00133500885358662,0.262533584217016,-2.42813408151205,0.369727684111432,0.000947710902402814,0.358982815490702,0.8,0
"0.9",-2.37659532775249,1.23279622392658,0.266686622066921,0.000814022413768331,0.257907484259053,0.0100899211266827,0.000229035436583045,0.00293605930985497,-2.21008427349217,1,-1.95386376315923,0.264318260377845,0.00123785508344446,0.255584082040714,-2.52022731924769,0.35381237049778,0.000800317461486168,0.343863286204828,0.9,0
"1",NA,1.29245843549334,0.258977522929313,0.000732393193517367,0.259182334372379,0.0102593507051427,0.000212774184369531,0.00298737805805877,NA,1,-1.98987944853548,0.2572027280604,0.00114099122255344,0.248856774426892,-2.60894962441362,0.335213199487106,0.000670587605501765,0.3261034182582,1,0.111111111111111
