"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53200678874547,0.295031179281706,0.00232509600626277,0.28433009869704,-1.59576687903175,0.366781662437336,0.00278242764805849,0.35305842333834,0,0.08
"2",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57692390004407,0.30284593991932,0.00222427089010441,0.292108697971157,-1.68703475420737,0.380226354751325,0.00257702164648285,0.366301587298194,0.1,0.08
"3",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62747199139155,0.3070774493366,0.00217203683363469,0.296120355397842,-1.77822846946013,0.390241877570074,0.0023592038641148,0.376276898706469,0.2,0.08
"4",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.66980308570336,0.309975816154899,0.00204035163249389,0.299138818767734,-1.86572578067082,0.396535966045686,0.00215034779752276,0.382643379219438,0.3,0.07
"5",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81509912119891,0.311194442847495,0.00183577052039789,0.299981121416758,-1.95590186984411,0.398922333786082,0.0019365043083563,0.38523068164113,0.4,0.06
"6",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78422312790106,0.310736742209926,0.00182652850966148,0.300006203602027,-2.04792012361654,0.397329831578688,0.00172050335488784,0.383992899701521,0.5,0.08
"7",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.90443227709535,0.307496417220995,0.00159460540179918,0.29695588184079,-2.13950894993026,0.391805971182121,0.00151297542311376,0.37895284401821,0.6,0.08
"8",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84338065603294,0.302769126353782,0.00161827800851715,0.292587870626,-2.22832205326457,0.382514570662924,0.00132424058818003,0.370219957559212,0.7,0.1
"9",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92721085715953,0.297139822552504,0.00137039414650422,0.287784581741073,-2.31856406461134,0.369727684111432,0.00114479802039639,0.358095307648859,0.8,0.1
"10",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09509074539026,0.289679498287376,0.00113489198618294,0.280606105439629,-2.40916784441415,0.35381237049778,0.00097932893646958,0.342917630063256,0.9,0.09
"11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02231077942059,0.280370500130965,0.00117437651723583,0.271615720715557,-2.49774999112593,0.335213199487106,0.000831019283529865,0.325112065313689,1,0.11
