"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47707696704443,0.295365266691804,0.00253195159461956,0.284417722314336,-1.41953172141828,0.366781662437336,0.00310386419649507,0.353946614211917,0,0.02
"2",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39390069486848,0.302554099704459,0.0025232338654724,0.292558740638454,-1.42204486581005,0.380226354751325,0.00293202732571209,0.368071374663108,0.1,0.01
"3",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.387049487538,0.307600976600435,0.00239388490918524,0.298047880179175,-1.42433447800337,0.390241877570074,0.00274835596002482,0.378822206758678,0.2,0.01
"4",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.48699537755085,0.311391901225373,0.00211600279112337,0.302058676807895,-1.4269184613176,0.396535966045686,0.00254144926254183,0.385948689487674,0.3,0.02
"5",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46377569897296,0.311957942145825,0.00208541117541189,0.303014257545347,-1.42899357823039,0.398922333786082,0.002334827958118,0.389175604342722,0.4,0.02
"6",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38144594036595,0.309728774953264,0.00196980210734803,0.302014851526474,-1.43103289059614,0.397329831578688,0.00212174763629097,0.388454523956412,0.5,0.02
"7",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39949490135877,0.308487747981869,0.00197638993338121,0.300582110087209,-1.43237704798573,0.391805971182121,0.00190401373077528,0.383830735539723,0.6,0.02
"8",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35704797168672,0.303408401716594,0.00190354317499335,0.296041741160719,-1.43397342113054,0.382514570662924,0.00169531699126434,0.37540214633582,0.7,0.02
"9",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44599982934633,0.296767286084031,0.00155992451055121,0.290240217588209,-1.43520592866451,0.369727684111432,0.00149700556979904,0.363439497357519,0.8,0.02
"10",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41525891512512,0.289954933747697,0.00150569660230941,0.283830959311866,-1.43647440301704,0.35381237049778,0.00130789209277651,0.34831158359756,0.9,0.03
"11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53927399167932,0.279606311142865,0.00123123094007592,0.273879479106227,-1.43775440353321,0.335213199487106,0.0011302522231818,0.330453449145115,1,0.07
