"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,2.25222547470209,0.333772068853236,0.00242673726312242,0.320388652004082,0.00447655860301031,0.000563491623892332,0.0103631225199718,-4.09615178842226,0.5,-1.60736510937383,0.334063575131867,0.00249492732778772,0.321704014588905,-1.70368751986968,0.366781662437336,0.00254096925734083,0.35282114551473,0,0.12
"0.1",NA,2.97834827203826,0.34362416808635,0.00225957115903534,0.329858855526787,0.00447271152525617,0.000541570523517394,0.010384726647725,-4.21550111620975,0.5,-1.73677786938942,0.345044442647601,0.00231693012837388,0.332172272001328,-1.79178109787142,0.380226354751325,0.00233499901866487,0.366216057618893,0.1,0.08
"0.2",NA,1.37593154823534,0.336950192276995,0.0020860511908486,0.323712870297821,0.00362507531229057,0.000476110296439869,0.00849838203257617,-4.42125254946939,0.6,-1.79424741734658,0.334777381003292,0.00200014430362786,0.322802681636148,-1.88434465881708,0.390241877570074,0.00211015376132609,0.37635276206336,0.2,0.07
"0.3",NA,1.65013451493911,0.341025544265788,0.00192877420955292,0.327751755966277,0.00361547878829414,0.00045554013876578,0.00848259092759479,-4.51484932409371,0.6,-1.81793088103442,0.339943819603475,0.00195828791270773,0.328145800765135,-1.97250975856618,0.396535966045686,0.0018996834668001,0.382879719567045,0.3,0.07
"0.4",NA,10.2609889965479,0.342622694229304,0.00177146076361856,0.329453586380931,0.00361269153450507,0.000434450230747604,0.00847712303346108,-4.60645513963169,0.6,-1.90547054075759,0.341415449297815,0.00170029923645908,0.330058285768963,-2.06466193987653,0.398922333786082,0.00168620426536471,0.385630605000465,0.4,0.08
"0.5",NA,10.9718705223652,0.326437864382915,0.00163516557379738,0.314337087926373,0.00295610659130628,0.000384915659771229,0.00701672545161123,-4.75507300145879,0.7,-1.88935860830718,0.326340255028229,0.00161536042582518,0.315829463728346,-2.15452702261614,0.397329831578688,0.00148107474508666,0.384557323867398,0.5,0.03
"0.6",NA,3.3499016910102,0.323442174637855,0.00149290659399764,0.311612741656764,0.00296899363619258,0.000364805106661916,0.00704458702540661,-4.81514681523626,0.7,-2.12099611606575,0.322850299628233,0.00134636029683517,0.311985899988858,-2.24833667025835,0.391805971182121,0.00128748540748531,0.379610950961697,0.6,0.02
"0.7",NA,1.94514751180991,0.318306965095695,0.00135414132369365,0.306933458305133,0.00298613037724803,0.000344361874373153,0.0070894014374049,-4.88886671176587,0.7,-2.02322463197711,0.317335891557922,0.00132746765901138,0.307317714163204,-2.33475747456152,0.382514570662924,0.00111531241280836,0.370996789479781,0.7,0.06
"0.8",NA,2.1353389885574,0.297880143216223,0.00125961317816492,0.287543276119529,0.00250107225891978,0.000307385136029873,0.00605972119787081,-4.96083730212954,0.8,-2.00316903187878,0.298078880114398,0.00127150534171002,0.288656162568851,-2.43000141111166,0.369727684111432,0.000945830919395075,0.35898408707,0.8,0.04
"0.9",-1.86088467790609,0.902884702616007,0.265986847088927,0.00121187080099462,0.257006477337431,0.00180235825633498,0.000267608035110438,0.00471899784529658,-5.00172421262965,1,-1.8477824106812,0.265384352039835,0.00130409528924537,0.257184925310932,-2.51796967959161,0.35381237049778,0.000802135867631184,0.343863167918837,0.9,0
"1",NA,1.24297766916718,0.258905636815584,0.00110939324904644,0.250291434982679,0.00183778811045497,0.000252183455851324,0.00481285444609314,-5.02516806833351,1,-1.94083537028394,0.258345744398902,0.00115462108639,0.250362701899641,-2.60934663779451,0.335213199487106,0.000670172363022347,0.326105444050445,1,0.01
