"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47707696704443,0.295365266691804,0.00253195159461956,0.284417722314336,-1.80701095147184,0.366781662437336,0.00226766548213071,0.352966567480544,0,0.02
"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39390069486848,0.302554099704459,0.0025232338654724,0.292558740638454,-1.89176942370575,0.380226354751325,0.00209002527586199,0.366367205873869,0.1,0.01
"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.387049487538,0.307600976600435,0.00239388490918524,0.298047880179175,-1.98746093839457,0.390241877570074,0.00188156816357,0.376512107170519,0.2,0.01
"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.48699537755085,0.311391901225373,0.00211600279112337,0.302058676807895,-2.07751283174704,0.396535966045686,0.00169194538837017,0.383026483954293,0.3,0.02
"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46377569897296,0.311957942145825,0.00208541117541189,0.303014257545347,-2.16908629237098,0.398922333786082,0.00150194820241831,0.385779858682334,0.4,0.02
"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38144594036595,0.309728774953264,0.00196980210734803,0.302014851526474,-2.2599274924834,0.397329831578688,0.00132165605101954,0.384665202108098,0.5,0.02
"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39949490135877,0.308487747981869,0.00197638993338121,0.300582110087209,-2.34957253638425,0.391805971182121,0.0011506317067739,0.379746098452042,0.6,0.02
"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35704797168672,0.303408401716594,0.00190354317499335,0.296041741160719,-2.44005258524023,0.382514570662924,0.000992866675710688,0.371122771815603,0.7,0.02
"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44599982934633,0.296767286084031,0.00155992451055121,0.290240217588209,-2.53376827868589,0.369727684111432,0.000844128106639129,0.359090909840756,0.8,0.02
"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41525891512512,0.289954933747697,0.00150569660230941,0.283830959311866,-2.62605071158239,0.35381237049778,0.000711674654151875,0.343977676938589,0.9,0.03
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53927399167932,0.279606311142865,0.00123123094007592,0.273879479106227,-2.71617447576142,0.335213199487106,0.000595936049022211,0.32620123972362,1,0.07
