"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.71566152824993,0.295015802485595,0.00203922457614689,0.28381144819089,-1.80726423668412,0.366781662437336,0.00229995308934687,0.352766315157334,0,0.04
"2",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7818587937603,0.30174463903243,0.00182008571621822,0.291071575157948,-1.90090828297094,0.380226354751325,0.00207298378896225,0.366354009663414,0.1,0.04
"3",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74460649372556,0.306513786146962,0.00191177089749471,0.295658636517904,-1.98937793857543,0.390241877570074,0.00186214684261262,0.376627750930186,0.2,0.04
"4",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85801645017096,0.310978947819008,0.00167498269854353,0.300509868636961,-2.07849410061493,0.396535966045686,0.00165331946671278,0.383321935759534,0.3,0.04
"5",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91749543455375,0.312375749780122,0.00151873537121421,0.302169279111728,-2.17131693591509,0.398922333786082,0.00144806603911222,0.38622304696636,0.4,0.04
"6",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00052268165191,0.31069153753376,0.00141487003483286,0.300520649602287,-2.26395744954311,0.397329831578688,0.00125521112745515,0.385253333733138,0.5,0.04
"7",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86142323792738,0.308807744150527,0.00145119194520631,0.299578313197127,-2.3517984333811,0.391805971182121,0.00108450564044499,0.380413842099249,0.6,0.04
"8",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97151701506981,0.302799802840557,0.00129675516105078,0.293511440944913,-2.44569199364323,0.382514570662924,0.000920259535490296,0.371896127091458,0.7,0.04
"9",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1363839553806,0.29723743377185,0.00105895345281074,0.288439961191663,-2.53660395336513,0.369727684111432,0.000775012424135618,0.359934097590982,0.8,0.04
"10",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15803808927561,0.289057119725003,0.000961548316975417,0.280847917662628,-2.62437320878026,0.35381237049778,0.000648494868750346,0.344865784372239,0.9,0.04
"11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18193397142283,0.281505206347432,0.000894092315661964,0.273647944040082,-2.71925441387575,0.335213199487106,0.000533557667000313,0.327119658847526,1,0.04
