"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59296274754567,0.296690835691936,0.00225646889725435,0.285618438583147,-1.80399191200032,0.366781662437336,0.00227155247600556,0.352984603901475,0,0.01
"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.66673981304623,0.302738650596281,0.00209813735326689,0.291736720527612,-1.89821330611748,0.380226354751325,0.00207163114618326,0.366400372463896,0.1,0.01
"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79824891044634,0.308476091756558,0.0018182795702216,0.297545615241149,-1.98692128532813,0.390241877570074,0.00188368112112179,0.376504104587819,0.2,0.01
"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.90079019564741,0.310956892490057,0.00154345021721889,0.30066210746691,-2.07616138367922,0.396535966045686,0.00169380163862051,0.383029927614928,0.3,0.02
"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84949247193509,0.311878370070457,0.00165124326664178,0.301424159079557,-2.16847721701795,0.398922333786082,0.0015022192555024,0.385785490655117,0.4,0.01
"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00807277991162,0.31037674324519,0.00140734946916443,0.300213101887473,-2.25930297615983,0.397329831578688,0.00132100868077535,0.384679308390794,0.5,0.02
"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00336691796909,0.308250667987819,0.00133932822642074,0.298439465736058,-2.35313118593892,0.391805971182121,0.00114737155086307,0.379737396935808,0.6,0.03
"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96202071570544,0.30384573856593,0.00134465351024528,0.294393273683109,-2.43953421782905,0.382514570662924,0.000993116125853934,0.371125814803708,0.7,0.05
"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08042591354137,0.297568480264869,0.00111793798232677,0.288723044317906,-2.53287064522937,0.369727684111432,0.000845591896022852,0.359082024966343,0.8,0.03
"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23446200229777,0.289170337941357,0.000914285295678329,0.280724682512837,-2.62429350048137,0.35381237049778,0.000713259452884121,0.343973081375733,0.9,0.06
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25574518424431,0.279560633739985,0.000848720230280694,0.271734800175723,-2.71268847971248,0.335213199487106,0.000598254110236018,0.326197668115879,1,0.06
