"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,6.57757507907,0.333820396657716,0.00262057224180083,0.319752016596415,0.00450482784284661,0.000590421735326618,0.0104828027868336,NA,0.5,-1.56160124609336,0.331985629408094,0.00263182221747894,0.31981001367748,-1.5958245876075,0.366781662437336,0.00286040042487,0.352673038864614,0,0.13
"0.1",NA,2.26059821707156,0.343715057866723,0.00246997936189823,0.329201785636201,0.00450217607394728,0.000570677439461332,0.0104869402079483,NA,0.5,-1.63028321132715,0.343420126504589,0.00248514944630549,0.330952224280027,-1.69061826341868,0.380226354751325,0.00260776675241323,0.366084872694328,0.1,0.14
"0.2",NA,1.61951705067769,0.33700443416263,0.00227740854588459,0.32324358686014,0.00365138179724028,0.000502244426299979,0.0085417300556969,NA,0.6,-1.66588471330878,0.335107668938461,0.00218835061483736,0.323592382854216,-1.77933648174466,0.390241877570074,0.00236929303312682,0.376201629122557,0.2,0.06
"0.3",NA,2.17108467561183,0.341087332731962,0.00212929886503137,0.327287784017963,0.00364002593528853,0.000483027634835349,0.00851959603650298,NA,0.6,-1.77778737187744,0.339313598010936,0.00210612059054858,0.327017808677864,-1.86757343104569,0.396535966045686,0.00213327504061197,0.382728191482703,0.3,0.07
"0.4",NA,12.1385541799802,0.342682928201592,0.00197673052896752,0.329002965777721,0.0036356094501404,0.000462595878876169,0.0085091886938487,NA,0.6,-1.81771840561716,0.342673633586404,0.00198085189848723,0.330496988567725,-1.96393267645522,0.398922333786082,0.00188162065047068,0.385511456303847,0.4,0.08
"0.5",NA,2.50453330681849,0.326487323194456,0.00182717469108144,0.313985339865145,0.00297919808621033,0.00041047564182246,0.00699432601949824,NA,0.7,-1.83223663065009,0.326530330795045,0.00176475744645012,0.315657838380557,-2.05093810707119,0.397329831578688,0.00166440453321815,0.38438876735248,0.5,0.06
"0.6",NA,2.9754945415817,0.323481266165527,0.00168027519382747,0.31135083241848,0.00299284006030788,0.000391024841980538,0.00702060656347856,NA,0.7,-1.98953084477609,0.323453963716256,0.00151596742127613,0.312573878873056,-2.141375528437,0.391805971182121,0.00144774730223504,0.379483995708451,0.6,0.07
"0.7",NA,1.57393022284795,0.31834072544131,0.00154071274081518,0.306673240433951,0.00301450200642588,0.000370997548295268,0.00706196886961104,NA,0.7,-1.94516435034309,0.317476954708734,0.0014825955698989,0.307293095574064,-2.2336974052108,0.382514570662924,0.00124722311764659,0.370872597083388,0.7,0.08
"0.8",NA,3.52435208861787,0.297907656913678,0.00142244949170475,0.287295750739119,0.00253290023584359,0.0003313766926699,0.00594302800554262,NA,0.8,-1.90636912624598,0.297343779240135,0.00141174474380519,0.287854468247703,-2.32315257187581,0.369727684111432,0.00106514574902117,0.358854884572922,0.8,0.07
"0.9",NA,1.18641662620724,0.267041629446368,0.00134983934128056,0.257507516894217,0.00183420201993497,0.000286957902840902,0.00432858269827333,NA,1,-1.88488721241731,0.264919304101387,0.00130864042972918,0.256345459863618,-2.41286019459007,0.35381237049778,0.000901037411076687,0.343751520095969,0.9,0.04
"1",NA,1.71015290802633,0.259043518895989,0.00124425648713968,0.250051816868626,0.00187512317488019,0.000271676032589837,0.00441624383623501,NA,1,-2.07495365236437,0.258050672249976,0.00104127305849967,0.24991602959915,-2.50415103961495,0.335213199487106,0.00075191504592155,0.326014895596408,1,0.01
