"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72762949229702,0.333811639380657,0.00237377050496378,0.320630897479632,-1.70332835921113,0.366781662437336,0.00254177074222475,0.35282175676998,0,0.44
"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.71716583589265,0.345182626395506,0.00238907175443001,0.33188610501511,-1.79386945251097,0.380226354751325,0.00232813618249773,0.366228032569112,0.1,0.44
"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73601390503618,0.337308235222273,0.0022232531807057,0.325033233702024,-1.88423668052604,0.390241877570074,0.00210965448814595,0.376357547586344,0.2,0.43
"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84211946089311,0.341422926587557,0.0019165282557458,0.329654092205091,-1.97336170825799,0.396535966045686,0.00189723706116646,0.38288568162965,0.3,0.45
"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83647978380222,0.342709101566245,0.00180862045968303,0.331406077524636,-2.0633246403536,0.398922333786082,0.00168791816853165,0.385634876128943,0.4,0.48
"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8488553611696,0.324238271466517,0.00169212923339677,0.313647178032795,-2.15617183686039,0.397329831578688,0.00148010530013441,0.384544672249724,0.5,0.45
"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.90640873936013,0.321896655459827,0.00157738203779671,0.31146907337239,-2.24602751603564,0.391805971182121,0.00128937764274195,0.379621196804438,0.6,0.43
"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.10110665125564,0.317728747020444,0.00122548568438812,0.307798645811386,-2.33815474508742,0.382514570662924,0.00111025962967871,0.371009951354944,0.7,0.43
"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05886406645495,0.296455137724193,0.00120134328149393,0.287176448749782,-2.42889782267716,0.369727684111432,0.000946752534729264,0.358985480051397,0.8,0.46
"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94469551455863,0.266031022611454,0.00124138121788079,0.257377390574159,-2.51882265440523,0.35381237049778,0.000800939135255191,0.343869534082072,0.9,0.5
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9685713061488,0.258234023549033,0.00113599860524423,0.250199624413297,-2.60970237447551,0.335213199487106,0.000669830098907498,0.32610685659342,1,0.44
