"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,1.70394900667935,0.295786429556185,0.00241106834833103,0.28476999581079,0.00357823848395162,0.000462891547584194,0.00313587051559939,-4.29961688941552,0.8,-1.46834766215023,0.296315485582381,0.00243942823675,0.285761536562844,-1.59923414012506,0.366781662437336,0.002850601357243,0.352673350614426,0,0.02
"0.1",NA,1.33311830636943,0.302380946878721,0.00230430970183762,0.291212612466625,0.00353338566141693,0.000449641313468737,0.00310144974400908,-4.38765196030841,0.8,-1.59318808966478,0.302987289974606,0.0021757685795289,0.292323731704528,-1.68517520889343,0.380226354751325,0.00262664570985322,0.36605981475791,0.1,0.03
"0.2",NA,1.27298783961167,0.307261625917475,0.00218761959798212,0.295999103889845,0.00349598207470242,0.000435310860301957,0.00307220170425817,-4.47308429471061,0.8,-1.6508980173068,0.306944385312643,0.00206550840084498,0.296221157593314,-1.77824808786002,0.390241877570074,0.00237398095984844,0.376189152056016,0.2,0.02
"0.3",-1.54805027831306,1.10495210343526,0.310297684957017,0.00206545900560024,0.299034048335517,0.00347166649507987,0.000419849511993384,0.00305220632428718,-4.55321775502973,0.8,-1.61535168176484,0.309787119413667,0.00213593783144985,0.29907692826007,-1.87013883729297,0.396535966045686,0.00212841453777992,0.382724264217835,0.3,0
"0.4",-1.62934815747341,0.797778280934157,0.311471522561567,0.00193768276663813,0.300276890930296,0.0034607916801843,0.000403551663871941,0.00304400598138512,-4.62154441158098,0.8,-1.69299188898705,0.312538258330504,0.00200663384268313,0.301856725906182,-1.95968033745658,0.398922333786082,0.00189210838444904,0.385493930765775,0.4,0
"0.5",-1.69459933882054,0.786358640737477,0.310746060154119,0.00180745232506058,0.299702063106842,0.00346577599406374,0.000386521733553301,0.00304834209617434,-4.68784723343156,0.8,-1.77122780882008,0.310733842622339,0.00177770965890326,0.300394666546408,-2.04970164612457,0.397329831578688,0.001662566545117,0.384419031635448,0.5,0
"0.6",-1.75905220439144,0.734894229628531,0.308137763802566,0.00167592519492117,0.297313359333288,0.00348530693998028,0.000368969268627126,0.00306532989592713,-4.74791229492051,0.8,-1.88115839584063,0.308020328289694,0.00160726414240065,0.297599431507559,-2.1407366029842,0.391805971182121,0.00144933362951185,0.379478373192728,0.6,0
"0.7",-1.81420347791042,0.724071009012559,0.303684543395692,0.00154532799721276,0.29315479521589,0.00351795890617078,0.000350873571240632,0.00309241132210474,-4.79596299388021,0.8,-1.99322163297729,0.303616830845316,0.00134525326683057,0.29385167276561,-2.2331635527539,0.382514570662924,0.00124723685719886,0.370878682340048,0.7,0
"0.8",-1.86935116140956,0.722672320332176,0.29749414011636,0.00141528412923938,0.287312111333196,0.00356051675903716,0.000332318489409756,0.00312564751393261,-4.84437254678574,0.8,-1.92979097329898,0.297466642311497,0.00144847934170763,0.28766151109783,-2.32400518070993,0.369727684111432,0.00106342934969465,0.358863145988279,0.8,0
"0.9",-1.9103953247475,0.768220480060825,0.289660022859156,0.00128938742491509,0.279894204482674,0.00360900035686981,0.000313603711500506,0.00316105709894252,-4.89793140522884,0.8,-1.9594156658472,0.288759560700634,0.00131407316794259,0.279551939589961,-2.41273916412661,0.35381237049778,0.000899434109828681,0.343770637749577,0.9,0
"1",NA,4.00224181905517,0.28030987270494,0.0011673655027174,0.271008967003258,0.00365839755543782,0.000294743614591521,0.00319481234417324,-4.92778656124393,0.8,-2.16406668867747,0.280363205637381,0.00101698497166562,0.271599513481142,-2.50420067351988,0.335213199487106,0.00075339325883594,0.325996354911255,1,0.01
