"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61366341298208,0.29548168194985,0.00227444950516096,0.284176332015222,-1.80722156467945,0.366781662437336,0.00226225484343799,0.35299662722443,0,0.02
"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69374512339725,0.302603158759243,0.00200316688196222,0.291806124331058,-1.89924544952804,0.380226354751325,0.00207223829667557,0.366382038418024,0.1,0.02
"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8279600240452,0.307453183445405,0.001771634184185,0.296656476536704,-1.98856559819526,0.390241877570074,0.00187931214338817,0.376513412400388,0.2,0.01
"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81182986826419,0.310481641331048,0.00169373052774834,0.300194647023938,-2.08071221376351,0.396535966045686,0.00168499983127382,0.383038827850458,0.3,0.01
"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.95171679829714,0.311090019459056,0.00146697388985405,0.300853200487382,-2.17004726504431,0.398922333786082,0.00149784465117426,0.385803164818745,0.4,0.01
"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92284084446619,0.310498384143109,0.00144663039212876,0.300801391031562,-2.26038713363287,0.397329831578688,0.00131935975156212,0.384681393748445,0.5,0.01
"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86424485687306,0.308807916617321,0.00149882423465369,0.299333771898879,-2.35064681775254,0.391805971182121,0.00114896983650566,0.379750572725381,0.6,0.01
"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9154519743423,0.302905107716346,0.00136960592114694,0.293698514627487,-2.44182595089246,0.382514570662924,0.000989711084700779,0.371138822459357,0.7,0.01
"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96143347152295,0.297462134446618,0.00126209132115745,0.288630294594165,-2.53226782562658,0.369727684111432,0.000844606092426285,0.359100843832828,0.8,0.02
"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29470206533672,0.289701319608335,0.000898678184418452,0.28078747944934,-2.62141258794973,0.35381237049778,0.000715696032634124,0.343967871218785,0.9,0.02
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1451097858089,0.279746872249676,0.000907759565149744,0.272209774503094,-2.71431358256875,0.335213199487106,0.000596861938929246,0.326204018814388,1,0.02
