"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,-1.45540504913946,0.545425517555837,0.296082909940486,0.00241248690810575,0.284780049902488,0.00254078018972271,0.000460795484113044,0.00313579307438765,-4.30382534692277,0.8,-1.52823196114277,0.295893511959799,0.0024091453878003,0.284836188138843,-1.59577064517756,0.366781662437336,0.00277769323815107,0.353081722372695,0,0
"2",0.1,-1.52743453761298,0.517482312222179,0.302723235584022,0.00230450760915849,0.2912197071775,0.0025075298638217,0.000447544414616544,0.00310159435135116,-4.3917409797542,0.8,-1.62936563723632,0.302634293606752,0.00214274971102536,0.291844179768319,-1.68766207295225,0.380226354751325,0.00257319809907451,0.366313522542386,0.1,0
"3",0.2,-1.59549176524647,0.519632483144379,0.307631862076655,0.00218823707376957,0.29599915408112,0.00248061082967312,0.000433266048063991,0.0030724768893598,-4.47401069628208,0.8,-1.67270220650038,0.307261677132669,0.0021021886926218,0.2960783118777,-1.78027511017622,0.390241877570074,0.00235573013281796,0.37626889253987,0.2,0
"4",0.3,-1.65897106026979,0.540891536889075,0.310713900414455,0.00206541128565621,0.299039068711769,0.00246309120532879,0.000418083262415777,0.0030523211834169,-4.55703981724071,0.8,-1.6566872664779,0.31143364394695,0.00205052612464639,0.3007362296605,-1.86690563806703,0.396535966045686,0.00214907242702893,0.382635227690203,0.3,0
"5",0.4,-1.72251978272251,0.560704938996903,0.311911097697197,0.00193879046949144,0.300281693373045,0.00245602609557816,0.000401994462210955,0.00304379582130893,-4.62686979127547,0.8,-1.84576174573622,0.312159280341178,0.00177961044768616,0.300995566292645,-1.95756882041799,0.398922333786082,0.00193302838043372,0.385232456128929,0.4,0
"6",0.5,-1.78348953410112,0.566951021809229,0.311193660485983,0.00180782882108387,0.299707006708926,0.00246048761380292,0.000385066454015748,0.00304808177521887,-4.69155096726027,0.8,-1.85003505446342,0.310167579448353,0.0017302004920878,0.299242564697439,-2.0493225644497,0.397329831578688,0.00171749761443939,0.383997514804673,0.5,0
"7",0.6,-1.84262736891275,0.569515372219816,0.308585630536127,0.00167599299561817,0.297317536306756,0.00247591650981469,0.000367594511030376,0.00306515896421804,-4.74903874353664,0.8,-1.82239144573609,0.307689276723491,0.00166876611995853,0.297497585104807,-2.13829007510989,0.391805971182121,0.00151672441614336,0.378936690934122,0.6,0
"8",0.7,-1.90121537175981,0.550465798348626,0.304130821030096,0.00154525796219261,0.293157392230578,0.0025007964502017,0.000349643373113315,0.00309233041091184,-4.79792864388226,0.8,-1.78636518145607,0.303985884880065,0.00163870671344551,0.294353895296664,-2.23011804258309,0.382514570662924,0.00132231605401244,0.370215756747777,0.7,0
"9",0.8,-1.95323017599374,0.555981273445378,0.297904776857931,0.00141592959681784,0.287323204201885,0.00253297837063165,0.000331389564341443,0.00312546576617955,-4.84494516981256,0.8,-1.91692986236262,0.298304964746961,0.00142455052381006,0.288674401560464,-2.31975637497152,0.369727684111432,0.00114278095805491,0.358101949943941,0.8,0
"10",0.9,-2.00246296845055,0.575709019243618,0.29002776985407,0.00128924918634797,0.279876260551371,0.00256903751459575,0.000312658626029716,0.00316128614648683,-4.89171401554913,0.8,-2.0347600908803,0.288018858884968,0.00117442127362928,0.279057360426037,-2.40886467900592,0.35381237049778,0.000979148584374331,0.342922938225826,0.9,0
"11",1,-2.03990840145898,0.627172502222704,0.280633988912006,0.0011674422595351,0.270994854079238,0.00260579650088905,0.000293893266201654,0.00319496111358698,-4.94046362020357,0.8,-2.08423069648857,0.280487289892607,0.00113218302354035,0.271459149743809,-2.50126111355145,0.335213199487106,0.00082721275604447,0.32512296817535,1,0
