"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,3.82921410573676,0.333453332979485,0.00261395924404671,0.321095942479669,0.00635091821801415,0.000592689015737811,0.0105266762285173,-4.00201460987427,0.5,-1.51985334827473,0.332235476935235,0.00265876508536714,0.320173589392685,-1.59865683393285,0.366781662437336,0.00285111643996326,0.352678945282628,0,0.15
"0.1",NA,4.50570201359379,0.343223789171096,0.00245923924391406,0.330318925520801,0.00634909653318904,0.000572339080609214,0.0105231137684865,-4.11809048599187,0.5,-1.56179961506226,0.342292185028108,0.00258439017452079,0.330012360040337,-1.68830804368943,0.380226354751325,0.00261593000073897,0.366073339139887,0.1,0.14
"0.2",NA,1.72755723479384,0.336466118945089,0.00227297272290032,0.323814328374757,0.00514954353003323,0.000503911380486317,0.00857737584261782,-4.34986490502256,0.6,-1.67707513847147,0.336658660781829,0.00230874257815803,0.324458814503953,-1.77944601370349,0.390241877570074,0.00236974289241724,0.376197425058821,0.2,0.1
"0.3",NA,1.46638693981523,0.340475708075453,0.00212103432148833,0.327611758268685,0.00513314025909754,0.0004844245903217,0.00854986657256618,-4.42548992199674,0.6,-1.59905033620073,0.341663726214993,0.00241295402654795,0.32979495397227,-1.87057160377197,0.396535966045686,0.00212590806043895,0.382734557749128,0.3,0.08
"0.4",NA,2.17238295535718,0.342018523868195,0.00196613021470811,0.329045975369839,0.00512576728202194,0.000464013662377429,0.00853835905016945,-4.51740072141777,0.6,-1.69102408418027,0.342502862479242,0.00212768210449123,0.331003436714605,-1.96261781803474,0.398922333786082,0.00188507664323085,0.385504478585563,0.4,0.09
"0.5",NA,1.53598054897105,0.32592505627149,0.00181266880021061,0.313785162986334,0.00419804774726922,0.000411770480977341,0.00702393776251187,-4.66401797478563,0.7,-1.79592280235078,0.326860514268381,0.00186084273202071,0.3157130578875,-2.05138682159975,0.397329831578688,0.001660876261712,0.384410404505434,0.5,0.05
"0.6",NA,1.93713694684724,0.322905168775675,0.00166933150787319,0.310935239243989,0.00421472129164592,0.00039216665810319,0.00705579357552785,-4.70973114620295,0.7,-1.93347482103454,0.324171968769104,0.00161025330453803,0.313205422812704,-2.14043715990359,0.391805971182121,0.00144821995767551,0.379491533777208,0.6,0.04
"0.7",NA,1.65422082800196,0.317789668203093,0.00152681027168994,0.306066163843539,0.00424311938771701,0.000372047194878332,0.00710768607276136,-4.77776507394479,0.7,-1.94825045326791,0.31693124837794,0.0015020489340105,0.306530647996419,-2.23125564938044,0.382514570662924,0.0012504035436728,0.370871374564301,0.7,0.04
"0.8",NA,2.16444261068038,0.297491791449846,0.00141532282509934,0.286732480553046,0.00356068487972961,0.000332377474881132,0.00602014599750076,-4.84309751239148,0.8,-1.86885371343452,0.297885176497959,0.00153889108642244,0.288082315006694,-2.32241925261745,0.369727684111432,0.00106557984623097,0.358858426952307,0.8,0.03
"0.9",-1.81199976071789,0.940613474634438,0.265753497008927,0.00134163656421639,0.256345029811117,0.00257148190294824,0.000288066974350875,0.00446870905151525,-4.89216860181774,1,-1.82106654578016,0.264910151574632,0.00136478697921607,0.256557431654378,-2.41304395629927,0.35381237049778,0.000900275519244697,0.343758179861916,0.9,0
"1",NA,1.64405908317315,0.258695006504289,0.00123593898082431,0.249625119905094,0.00263037510444607,0.000272713340900831,0.00457773360771069,-4.92582275170911,1,-1.9343988397774,0.258555324068563,0.00125900703874356,0.25005115533268,-2.50376969956366,0.335213199487106,0.000753533560927789,0.325998610590559,1,0.02
