"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,1.88317894001453,0.295886548714551,0.002619619502009,0.284410346264258,0.00489575194092247,0.000493832799699284,0.00608428303831913,-4.23625735111288,0.8,-1.38342215708007,0.295453160276567,0.002715565359214,0.284677744486302,-1.70091357643984,0.366781662437336,0.00255035431244277,0.35280839728435,0,0.06
"0.1",NA,3.44776348514781,0.302364145252718,0.00254833666556599,0.291307188633443,0.00485642122399414,0.000484954569907013,0.00600690705193552,-4.30034548142341,0.8,-1.39447424957722,0.30284264658392,0.00265095589341413,0.292255016478861,-1.79103039583792,0.380226354751325,0.00233523704591451,0.36622514410801,0.1,0.07
"0.2",NA,3.43442988188803,0.307133904788185,0.00246470822775576,0.296537113644142,0.00482806858678285,0.000474791730182528,0.00592750415608579,-4.35756108056495,0.8,-1.41097632054302,0.308301898416198,0.00256518461886216,0.297866909135491,-1.88189522326738,0.390241877570074,0.00211552045522181,0.376351503551145,0.2,0.06
"0.3",NA,15.6261664394447,0.310050888064107,0.00236964408798253,0.300066747511946,0.00480694520735391,0.000463078835338648,0.00587272533892713,-4.42831511021633,0.8,-1.28005817296865,0.310398559320572,0.00272160736632566,0.300701555624268,-1.97473848906365,0.396535966045686,0.00189330666573563,0.382895192695571,0.3,0.07
"0.4",NA,2.52998430424318,0.311194269654027,0.00226318803913867,0.301768599373726,0.00479834355324097,0.000449879910168607,0.00584165022225923,-4.46414669214243,0.8,-1.44455302763976,0.31131849240234,0.00220448019197623,0.30207903677413,-2.06326759688006,0.398922333786082,0.00168809931281697,0.385634208165794,0.4,0.1
"0.5",NA,5.80329732396036,0.310370799756086,0.00214999060040223,0.301619077301124,0.00480073629859708,0.000435516315695068,0.00585117459042299,-4.51011186473522,0.8,-1.42532060974514,0.310810938422046,0.00210431275867942,0.302096152535874,-2.15404963542139,0.397329831578688,0.00148460872500024,0.384532958016851,0.5,0.11
"0.6",NA,2.94733164031105,0.307695927211327,0.00202829742293999,0.299653610787285,0.00482102516962265,0.000420013940525135,0.00589537023541497,-4.55390071929482,0.8,-1.45132731145064,0.307326233573732,0.00197307651956303,0.298977464409606,-2.24668132770701,0.391805971182121,0.00128989912297558,0.379608296377627,0.6,0.13
"0.7",NA,2.33820801470985,0.303176300175741,0.00190400782897187,0.295847033524436,0.00484423411543473,0.000403493446588388,0.00596905772869971,-4.58759669675929,0.8,-1.44234005972247,0.302775609838926,0.00190416091493146,0.294774337807975,-2.33768455540836,0.382514570662924,0.00111143415376341,0.371003194623905,0.7,0.17
"0.8",NA,2.42053775935749,0.296957770890871,0.00177498716110605,0.290334122165743,0.0048829987504289,0.000386131035265392,0.0060527419045632,-4.61671799196287,0.8,-1.41124018017178,0.297015892823657,0.00180379306667237,0.28970814959375,-2.42835105275038,0.369727684111432,0.000947987409482972,0.358977348273765,0.8,0.19
"0.9",NA,7.1382855071732,0.289070057728938,0.0016467396449979,0.283206802925815,0.00492260436868013,0.000368114809544754,0.00613814166461186,-4.64781343739292,0.8,-1.4629638458669,0.29020466711245,0.0016291386897369,0.283269629884342,-2.52131161676187,0.35381237049778,0.000798321677535149,0.343877329936256,0.9,0.21
"1",NA,4.04460432170223,0.279648555074394,0.00151678006785633,0.274517536871688,0.00496424625308631,0.000349379632542269,0.00621643161556165,-4.67060844292836,0.8,-1.41240079379495,0.28057180770654,0.00155704400135849,0.274224527975166,-2.60889615908635,0.335213199487106,0.000670602188651546,0.326103707204409,1,0.23
