"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,1.48878770408776,0.295965627959429,0.00241299463416484,0.284778270542608,0.00504432083109619,0.000467461121780443,0.00313566964258845,-4.30294303934419,0.8,-1.56887884935265,0.29573561037955,0.00233640537134122,0.284606445365235,-1.59803942854073,0.366781662437336,0.00285616067915101,0.352662714344119,0,0.07
"0.1",NA,1.13779729536956,0.302445724309674,0.00230611093589974,0.291217391104773,0.0049811199899447,0.000453937060978144,0.00310150175271706,-4.3895028996835,0.8,-1.52122242071376,0.302103528166861,0.00245578324286607,0.290951955493608,-1.68804668224454,0.380226354751325,0.00261219729621014,0.366097227553592,0.1,0.05
"0.2",NA,1.36828895697137,0.307170314902206,0.00218932753692938,0.296003237860602,0.00493002478579279,0.000439093337860599,0.00307237671735001,-4.47082908037522,0.8,-1.59728468555729,0.307405771735234,0.00222889232427328,0.296438702407846,-1.77738662945367,0.390241877570074,0.00237401220769363,0.376201067870079,0.2,0.05
"0.3",NA,2.42669627166153,0.31014754515553,0.00206694896150538,0.299036831906858,0.00489506509441421,0.000423360186162174,0.00305258922553361,-4.55049511592304,0.8,-1.71058503189718,0.310193085518164,0.00204930745251738,0.298993398451549,-1.86819345482655,0.396535966045686,0.00213195885716125,0.382728152054264,0.3,0.03
"0.4",NA,1.32566410909017,0.311222169821464,0.00193915421020416,0.30027447910457,0.00488046333142447,0.000406756250353523,0.00304402793934789,-4.61860164276428,0.8,-1.79806676542791,0.311516751284696,0.00179642144852438,0.300778586243927,-1.96235809835815,0.398922333786082,0.00188357577148609,0.385518643349077,0.4,0.03
"0.5",NA,1.31452538326039,0.310399847238099,0.00180881836213357,0.299704720704844,0.00488760006411395,0.000389472499414599,0.00304817447763484,-4.68722833717785,0.8,-1.71077108362649,0.31094697272276,0.00183207813350797,0.300865879266678,-2.05234699187215,0.397329831578688,0.00165929752102865,0.384410286015973,0.5,0.05
"0.6",NA,1.0514483989897,0.307698009408516,0.00167796622866369,0.297309098063576,0.00491487531842713,0.000371551344142617,0.00306533162158448,-4.74246816938273,0.8,-1.8596336490616,0.307592982422637,0.00162425271605989,0.297266151810909,-2.13993545049424,0.391805971182121,0.00144961888505835,0.379485821168174,0.6,0.06
"0.7",NA,1.45318462811874,0.303166696510969,0.00154638189023998,0.293164910745046,0.00496156154187523,0.000353189008236994,0.003092560808663,-4.79707975469203,0.8,-1.84884043851893,0.302626694750342,0.00161551951170854,0.292499995059151,-2.23274031568812,0.382514570662924,0.00124837063651968,0.37087303310791,0.7,0.06
"0.8",NA,1.30091145747035,0.296910548078431,0.00141641018312507,0.287318635121172,0.00502241062242186,0.000334340145895158,0.00312557246987195,-4.83331041100217,0.8,-1.9723356431245,0.297321378649213,0.00143395437307647,0.287169514009982,-2.32426105314482,0.369727684111432,0.00106488275313841,0.358845513183989,0.8,0.06
"0.9",NA,1.80517699576553,0.289032025534046,0.00128950388690165,0.279877150325069,0.00509030419669844,0.000315369729714203,0.00316119972622137,-4.88693451797705,0.8,-1.92234930136713,0.289726191374808,0.00135820824247387,0.280439426817309,-2.41346527057955,0.35381237049778,0.000900778975329193,0.343748318076746,0.9,0.05
"1",NA,2.09031167003074,0.279631662470645,0.00116759485237529,0.271003434625218,0.00516048827246928,0.000296264849430879,0.0031950337207667,-4.92935938475294,0.8,-2.03323472332617,0.27993510964193,0.0011815603984243,0.270967115878068,-2.50399434940619,0.335213199487106,0.000753660019018356,0.325994993561253,1,0.07
