"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,2.68071144154734,0.33376236895139,0.00261607255718953,0.32241989338433,0.0089676925682262,0.000596645600611048,0.0105455934017293,-4.00292973633719,0.5,-1.65979628051882,0.333852645442073,0.002473577277909,0.320965960827287,-1.59746277300084,0.366781662437336,0.00285684219394485,0.352667486755555,0,0.2
"0.1",NA,1.77726817416088,0.343251906668409,0.00246243790376325,0.331676794145098,0.00896003197106936,0.000576141322872902,0.0105358501417399,-4.11718414831885,0.5,-1.59369120342964,0.342833936858246,0.00248245207136888,0.330767635627472,-1.68977229012518,0.380226354751325,0.00261143991696555,0.366076928839588,0.1,0.21
"0.2",NA,1.96245564767353,0.336320811448859,0.00227577508640108,0.32502179942058,0.00726430864274912,0.000507628075439872,0.00856732667295152,-4.33224845196808,0.6,-1.64404892403514,0.33714596702816,0.00235183529092529,0.325144478956115,-1.77999565291557,0.390241877570074,0.00236693700913783,0.376206341967828,0.2,0.18
"0.3",NA,7.14781343124909,0.340153526927915,0.00212434578491576,0.328832173365395,0.00723849822881851,0.00048774272963806,0.00853251989583765,-4.42106731200095,0.6,-1.73483043210099,0.340734669336083,0.00199670911979844,0.329480139284549,-1.8680622749599,0.396535966045686,0.00213195430567288,0.382729992716901,0.3,0.16
"0.4",NA,2.16099287628451,0.341547871143247,0.00196802977604016,0.330252618232557,0.00722646429877487,0.00046692783529157,0.00851493243354518,-4.51797083241226,0.6,-1.88693903503066,0.341475481727997,0.00182427848295368,0.329694240285164,-1.95665489265448,0.398922333786082,0.00189993738163309,0.385479101263505,0.4,0.17
"0.5",NA,1.85905938138404,0.325467277833602,0.00181516520529782,0.314829896813809,0.00592032706389844,0.000414502614317591,0.00700569869710894,-4.64393980565211,0.7,-1.81000372369813,0.325701578292685,0.00182776474644953,0.314656554730551,-2.0510104626339,0.397329831578688,0.00166176000385676,0.384408394171033,0.5,0.13
"0.6",NA,3.16718214634364,0.322362172092368,0.00167058535762418,0.311926381357049,0.00594397515652175,0.000394549437186611,0.00703973743832616,-4.70554197964035,0.7,-1.92791750910136,0.322937505387273,0.0015936753584157,0.312179343989462,-2.14355971089335,0.391805971182121,0.00144465869962587,0.379483397851548,0.6,0.15
"0.7",NA,2.99218125468539,0.317140300648291,0.00152794262124769,0.307003678863727,0.00598519682701746,0.000374245226715139,0.00709671995326339,-4.78710085455982,0.7,-1.91236687891536,0.317239134858389,0.0015178515368378,0.307039120995279,-2.23102740734938,0.382514570662924,0.00125063101641741,0.370871914087153,0.7,0.16
"0.8",NA,2.42873143195578,0.296909435009055,0.00141624581703253,0.287433164783337,0.00502385386279631,0.000334471798177641,0.00601594232721355,-4.84217672869906,0.8,-1.82448356664505,0.297747333199095,0.00154510432380673,0.28824984587278,-2.32555090869156,0.369727684111432,0.00106137937697588,0.35886731534966,0.8,0.11
"0.9",NA,1.6689550490761,0.265316834455396,0.00134176495468446,0.256737802702425,0.00362514636087017,0.000290097603651409,0.00446171151872536,-4.8887324678525,1,-1.86930788442337,0.265834181118899,0.00133870314638429,0.257265133460713,-2.41095983230479,0.35381237049778,0.000902790158229242,0.343751087442541,0.9,0.06
"1",NA,1.7148625199358,0.258215264464474,0.00123663160288799,0.249914507069444,0.00370670293717694,0.000274488198156925,0.00457157662688902,-4.92085412540588,1,-1.94317798056088,0.258426792858024,0.00122303275530361,0.249927370016222,-2.50459006265462,0.335213199487106,0.000752711669048864,0.32600110693777,1,0.06
