"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,1.30167907291885,0.333731006487114,0.00245375302442837,0.321130077378923,0.00445963058313466,0.000563809055245665,0.00733963754021815,NA,0.5,-1.60102879915787,0.332876527153746,0.00246728857668065,0.320814771849444,-1.70304230640436,0.366781662437336,0.00254288615273448,0.352819625166949,0,0.06
"0.1",NA,1.66427658798022,0.343626873452694,0.00228845093139011,0.3305584615994,0.00446326167876023,0.000541561155443131,0.00736148102816356,NA,0.5,-1.53347013145485,0.343702910787952,0.0025923415067229,0.331809163114444,-1.79273895649722,0.380226354751325,0.00232896242135313,0.366238886383578,0.1,0.09
"0.2",NA,1.03621897326963,0.336938164216785,0.0021115845151318,0.324284917639392,0.0036198057320095,0.000476115767779308,0.00600409549718826,NA,0.6,-1.72099962479298,0.336897554732829,0.00214861890009623,0.324972217585872,-1.88272265374423,0.390241877570074,0.002114008846281,0.376349938820892,0.2,0.05
"0.3",NA,1.52336120749141,0.341020308206097,0.00196209056741864,0.328263769042165,0.00361199247556036,0.000455698099953467,0.00599754210424213,NA,0.6,-1.77617382169072,0.340091541009495,0.00194595565703143,0.328676855977275,-1.97698458111195,0.396535966045686,0.00188914087699114,0.382894600722685,0.3,0.05
"0.4",NA,0.971401228036436,0.34260630770516,0.00180458417461989,0.329861673605898,0.00360987755318728,0.000434460890790544,0.00599559829155942,NA,0.6,-1.9075450174116,0.342860191565587,0.00177052029830664,0.33124959741886,-2.06575773131117,0.398922333786082,0.00168271172916005,0.385643592618899,0.4,0.05
"0.5",NA,0.823034924256155,0.326450565926143,0.00166638641887263,0.314623045754753,0.00295431190840288,0.000384990832398918,0.00492869700289693,NA,0.7,-1.87893733474569,0.325882877227094,0.00165935537269435,0.315036389733323,-2.15517735454364,0.397329831578688,0.00148034979117123,0.384555270728492,0.5,0.04
"0.6",NA,1.16417280692744,0.323434126789528,0.00152220274783458,0.31185411395798,0.00296555839364754,0.000364786085133955,0.00493531438084129,NA,0.7,-1.88690283058731,0.321701610056864,0.00155908818799146,0.311495613299008,-2.24770087248395,0.391805971182121,0.00128680852857216,0.379625109364257,0.6,0.05
"0.7",NA,1.06006386759182,0.318296873699196,0.0013844434598385,0.307111605765113,0.00298315200000737,0.000344347976742558,0.00494724755381937,NA,0.7,-2.09630200600199,0.317740549485836,0.00127463337764358,0.307445910657943,-2.33780812964478,0.382514570662924,0.00111205476311498,0.370995343440094,0.7,0.05
"0.8",NA,0.998152728500878,0.297868971907695,0.00128282797408311,0.287687587878996,0.00249893647814973,0.000307553124883594,0.00414870175007052,NA,0.8,-2.02378805272222,0.296947346080195,0.00129045552057425,0.287289722855061,-2.43232959173829,0.369727684111432,0.000944259270862584,0.358976938702566,0.8,0.03
"0.9",NA,0.601842869202719,0.268803024283019,0.00123609157832435,0.258464204403032,0.00181218482573363,0.000267587836622123,0.00303149664049525,NA,1,-1.90123024262049,0.265867591355692,0.00128636298522063,0.257329982675022,-2.51694227129924,0.35381237049778,0.000803500709548641,0.343856473282383,0.9,0.03
"1",NA,0.794771672799297,0.261293690799193,0.00113537823120664,0.251897917645474,0.00184657620066655,0.000252290141371478,0.00306569176480913,NA,1,-2.05500249353651,0.258687792611628,0.0010400036654873,0.250729348343971,-2.60936962922653,0.335213199487106,0.000670349037060138,0.326102833562525,1,0.03
