"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52695196040362,0.294962502260122,0.00231688667677839,0.284406830267741,-1.40943208864633,0.366781662437336,0.00326630736424143,0.353410608867193,0,0.06
"2",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47456369944407,0.303025067873908,0.00239227606231714,0.292571201801644,-1.41204372984038,0.380226354751325,0.00312614293913902,0.367395616901713,0.1,0.06
"3",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.50043153987396,0.306487829900685,0.00231357705238564,0.29622487080224,-1.41419432650259,0.390241877570074,0.00296746998882724,0.378036165304262,0.2,0.05
"4",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40758972669923,0.309959194957987,0.00235016166692507,0.300462112454499,-1.41651184589314,0.396535966045686,0.00277991150345875,0.385075184120239,0.3,0.04
"5",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41972197705159,0.311325922852962,0.00235707611456686,0.301668874124174,-1.41852683431255,0.398922333786082,0.00258373834210922,0.388248832502135,0.4,0.05
"6",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.48102142195327,0.311638747845842,0.0020319364741759,0.30287038717087,-1.42054068624325,0.397329831578688,0.002371160898416,0.387514747912432,0.5,0.06
"7",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37374358794277,0.308641268041027,0.00201148566362738,0.300770544514917,-1.42203619221608,0.391805971182121,0.00216540478718025,0.382829170881398,0.6,0.06
"8",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39970201866121,0.303051966349555,0.00198860605889977,0.295031883761359,-1.42362323959032,0.382514570662924,0.00195064244144192,0.374415235213298,0.7,0.09
"9",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4141384560126,0.297961254410058,0.00177922228338962,0.29069500673692,-1.42490720933624,0.369727684111432,0.0017437175183663,0.362478227265265,0.8,0.1
"10",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51577061142884,0.288935193309859,0.00147945861008452,0.282306655255812,-1.42650308818401,0.35381237049778,0.00154064883484664,0.347396935936478,0.9,0.12
"11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46199732464045,0.279920612075742,0.00146282948337837,0.273656363131408,-1.42774859315056,0.335213199487106,0.00134841426995521,0.329591253413814,1,0.13
