"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,0.990487590731618,0.295718218834391,0.00261739253124702,0.285066835253239,0.0034915873650261,0.000488770389227246,0.00314542887854122,-4.23983291109219,0.8,-1.35509573382923,0.294843548798597,0.00266500941897254,0.284582948605327,-1.70197498578147,0.366781662437336,0.00254590028763107,0.352817987353732,0,0.02
"0.1",NA,0.927157217043047,0.302285444038403,0.00254673897805452,0.291838697159168,0.00346194476822253,0.000480403290917277,0.00311389258918386,-4.30764945512056,0.8,-1.34593695620613,0.302684927515814,0.0027261724687811,0.292226298931701,-1.79178186971784,0.380226354751325,0.00233370653635426,0.36622380187267,0.1,0.03
"0.2",NA,4.57522299144551,0.307167517152141,0.00246290996288866,0.296919211891558,0.00343697961779937,0.000470367343359914,0.0030859161517425,-4.3679374444107,0.8,-1.39687176550062,0.306921063105149,0.00247341893907344,0.296949781664061,-1.88621789638464,0.390241877570074,0.00210554792428656,0.376357092710066,0.2,0.04
"0.3",NA,1.04037321401513,0.310215901057028,0.00236768679503117,0.300261043203872,0.00342132551642736,0.000459047171049019,0.00306344895638706,-4.42469240105262,0.8,-1.3813571817617,0.311071063979054,0.00240951247812959,0.301568602355339,-1.97190369896152,0.396535966045686,0.00189900870555188,0.382892841273296,0.3,0.04
"0.4",NA,1.95970131472325,0.311409701077237,0.00226285836482298,0.30176511451918,0.00341307937848843,0.000446285336813211,0.00305620894606539,-4.47191541537926,0.8,-1.36252313933274,0.310476135209749,0.00230860377956212,0.301563524972908,-2.06396457987933,0.398922333786082,0.00168446903589341,0.385653539530395,0.4,0.03
"0.5",NA,0.860333478372583,0.310673197089442,0.00214832809689105,0.301415363249655,0.00341589357632003,0.000432182784194348,0.00305758123240693,-4.51156604029843,0.8,-1.40431915628845,0.310031836906224,0.00215743250788715,0.301261254042595,-2.15509787936627,0.397329831578688,0.00148191873534366,0.384542747945595,0.5,0.03
"0.6",NA,1.02052142877815,0.308084601989229,0.00202852824527848,0.299285884144077,0.00342969776959916,0.000417109016389232,0.0030729517177663,-4.56822952361499,0.8,-1.48289795307332,0.30874136812668,0.00196189709907227,0.300272171829839,-2.2479413617654,0.391805971182121,0.00128788220394848,0.379612013846197,0.6,0.03
"0.7",NA,1.06054567802013,0.303622153164149,0.00190372763004223,0.295337541058187,0.00344977940722719,0.000400911292271276,0.00309704665208464,-4.58829395959911,0.8,-1.29687859958826,0.303543537869477,0.00207442449619775,0.295955763485949,-2.33475404662561,0.382514570662924,0.00111410795378028,0.371009267313565,0.7,0.02
"0.8",NA,1.18999875451527,0.297462825851828,0.00177547866763605,0.289653478685865,0.00347922575419299,0.000383772793915079,0.00312656065549004,-4.62071462408954,0.8,-1.4039788583094,0.297421513489989,0.00179353596692306,0.290169682828158,-2.42623848360888,0.369727684111432,0.000950702067608393,0.358969315418066,0.8,0.02
"0.9",NA,5.08578765678236,0.289621792250247,0.00164504044636167,0.282347923774772,0.0035117929596941,0.00036588786427045,0.0031572717839609,-4.66036730632535,0.8,-1.37616730607475,0.29068111717334,0.00163190055103156,0.284286874775185,-2.51728666072183,0.35381237049778,0.000803323549894014,0.343855239865852,0.9,0.04
"1",NA,1.98341171640563,0.280267052582668,0.00151632252423441,0.273546884679886,0.00354381460982216,0.000347413179592384,0.00318434371669696,-4.68588905847357,0.8,-1.47472562596154,0.279854061128004,0.0014563674777832,0.273584673102417,-2.60957129169645,0.335213199487106,0.000670378998061839,0.32610058889182,1,0.06
