"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35449926241774,0.294362691651399,0.00256440241706384,0.28449950741198,-1.80603065578269,0.366781662437336,0.00226857155256401,0.352974589159678,0,0.03
"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38349177267569,0.303025320055708,0.00249279540880988,0.293290868243042,-1.89974451804091,0.380226354751325,0.00207079271288366,0.366384789982993,0.1,0.03
"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49206372728867,0.307064341735067,0.00226624854991068,0.297075637559008,-1.98816424643108,0.390241877570074,0.00188036161898081,0.376511257845429,0.2,0.03
"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41454761938211,0.310228375756549,0.00226163744402628,0.301002911006073,-2.07887156406513,0.396535966045686,0.00168737879959371,0.383044627601754,0.3,0.04
"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44213098201736,0.310264653341788,0.00206822053094192,0.301623591751509,-2.16356041273909,0.398922333786082,0.00151022160248946,0.385780286462469,0.4,0.03
"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46054028977335,0.310911401218203,0.00191162254107057,0.302725849135056,-2.26085255986457,0.397329831578688,0.00131820230073158,0.384686606878617,0.5,0.04
"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31117009831221,0.308808542272195,0.00208506288153551,0.301085005665697,-2.35051611297463,0.391805971182121,0.0011492878899991,0.379748811626839,0.6,0.03
"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46785985363915,0.302441499861105,0.0017260792320046,0.294963490488598,-2.44236310858071,0.382514570662924,0.000988422910754595,0.371147524485777,0.7,0.04
"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43839663962723,0.296896742784773,0.00156302112141562,0.29035500275659,-2.5298803893794,0.369727684111432,0.000847986266221252,0.359083756517541,0.8,0.05
"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52248058975123,0.29061998232312,0.00136770760475237,0.284440564936309,-2.62286155590074,0.35381237049778,0.000714601278782342,0.343968676843359,0.9,0.06
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44770237214861,0.279500688494701,0.00138583640638255,0.27363270931855,-2.71217410042496,0.335213199487106,0.000598957265431619,0.326191713412132,1,0.11
