"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3443895895642,0.295966013314753,0.00262637208724555,0.285911383631987,-1.80567300065032,0.366781662437336,0.00226717607803095,0.3529880166046,0,0.04
"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45029689699314,0.302842872745772,0.00235470762650191,0.292836205808768,-1.89583919725594,0.380226354751325,0.00207716664361308,0.366396301836304,0.1,0.05
"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49167958691823,0.306308654951249,0.00221243974400391,0.296592230540023,-1.98927156215753,0.390241877570074,0.00187866477201698,0.376508449595478,0.2,0.04
"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41536837136426,0.310031763898417,0.00221261015494532,0.30098617210539,-2.07850645494892,0.396535966045686,0.0016910916026681,0.383019877850056,0.3,0.05
"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47027629189852,0.311129327245261,0.00204964450270205,0.302269810451825,-2.16982790108989,0.398922333786082,0.00149983555974768,0.385788608433736,0.4,0.05
"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31154603355354,0.309854311623598,0.00218355580756296,0.301769311463943,-2.25797882194029,0.397329831578688,0.00132285551491389,0.384678385907949,0.5,0.08
"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45836925833066,0.308129249987034,0.00185972992423258,0.300202875490594,-2.35002279166921,0.391805971182121,0.00115004830019005,0.379746784697817,0.6,0.07
"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33773876715032,0.303886136884049,0.00187282676865105,0.296745837557619,-2.44104676197188,0.382514570662924,0.000992224883941537,0.371118811737413,0.7,0.09
"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40685341572614,0.297051839680882,0.0015689717841993,0.290670300981786,-2.53106976350272,0.369727684111432,0.000846244683243738,0.359092975747318,0.8,0.09
"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46407642327978,0.289556035008485,0.0015013903244318,0.283154759556449,-2.62560784687874,0.35381237049778,0.000711797602936953,0.343980333125335,0.9,0.13
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46024382476149,0.279222828567376,0.00135765191745497,0.273408228137314,-2.71189679990842,0.335213199487106,0.000598666966882486,0.326198585988481,1,0.14
