"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61366341298208,0.29548168194985,0.00227444950516096,0.284176332015222,-1.80860090747872,0.366781662437336,0.00229781356241027,0.352760623914512,0,0.02
"2",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69374512339725,0.302603158759243,0.00200316688196222,0.291806124331058,-1.89892246844511,0.380226354751325,0.00207866499353314,0.366343587206158,0.1,0.02
"3",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8279600240452,0.307453183445405,0.001771634184185,0.296656476536704,-1.98750975910899,0.390241877570074,0.00186514408134999,0.376631288952435,0.2,0.01
"4",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81182986826419,0.310481641331048,0.00169373052774834,0.300194647023938,-2.08331532096047,0.396535966045686,0.00164413832897679,0.383331808365519,0.3,0.01
"5",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.95171679829714,0.311090019459056,0.00146697388985405,0.300853200487382,-2.17051706318466,0.398922333786082,0.00144879418479555,0.386226820113146,0.4,0.01
"6",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92284084446619,0.310498384143109,0.00144663039212876,0.300801391031562,-2.26290446390987,0.397329831578688,0.00125830937571747,0.385236266268596,0.5,0.01
"7",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86424485687306,0.308807916617321,0.00149882423465369,0.299333771898879,-2.35519074790054,0.391805971182121,0.00107954196578817,0.380427448612735,0.6,0.01
"8",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9154519743423,0.302905107716346,0.00136960592114694,0.293698514627487,-2.44684401577178,0.382514570662924,0.000918150446474766,0.371908251202039,0.7,0.01
"9",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96143347152295,0.297462134446618,0.00126209132115745,0.288630294594165,-2.53713320916116,0.369727684111432,0.000775413217864294,0.35992384552203,0.8,0.02
"10",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29470206533672,0.289701319608335,0.000898678184418452,0.28078747944934,-2.6275707482388,0.35381237049778,0.000645642349932115,0.344876610693496,0.9,0.02
"11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1451097858089,0.279746872249676,0.000907759565149744,0.272209774503094,-2.71841454917138,0.335213199487106,0.000534160866088282,0.327117311222512,1,0.02
