"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,1.4102072288856,0.333741870461854,0.00245579653499961,0.320816194106839,0.00445960587568514,0.000563746097322013,0.00528784912046264,NA,0.5,-1.85115579985458,0.334670026483001,0.00198794327166272,0.322060773771696,-1.70224776796604,0.366781662437336,0.00254541050783715,0.352816864854305,0,0.02
"0.1",NA,1.12494143991102,0.343624817140808,0.00228493848061567,0.330345177149873,0.00446292562015853,0.000541588391463808,0.00529944087640424,NA,0.5,-1.62000206078677,0.34314780898336,0.00236899054084076,0.331202854389418,-1.79434781833004,0.380226354751325,0.00232714268167474,0.36622731110244,0.1,0.03
"0.2",NA,1.43579933479503,0.33692459088411,0.00211597076629475,0.324129364238252,0.00361978726924729,0.000476367839512577,0.00434437527064384,NA,0.6,-1.79306282519348,0.337350075716142,0.00203317310924855,0.325343374906125,-1.88230672724447,0.390241877570074,0.00211352439353537,0.376358897840322,0.2,0.01
"0.3",NA,1.22579732566309,0.34102274137797,0.00196304633873669,0.32819056932017,0.0036119664708462,0.000455569705068704,0.0043369085202534,NA,0.6,-1.89586527757173,0.340661551624957,0.00184411926382458,0.328482641536682,-1.97654439228166,0.396535966045686,0.0018890468669662,0.382901282719525,0.3,0.02
"0.4",NA,0.814614867393408,0.342620262308328,0.00180132145550677,0.329866160675474,0.00360948757635108,0.000434513983699318,0.00433186916689625,NA,0.6,-1.93946945899621,0.340507565639257,0.00166997103583628,0.329089421837409,-2.06475797428605,0.398922333786082,0.00168536960200042,0.385635908452401,0.4,0.01
"0.5",-1.87841507945769,0.614204945976282,0.326446181392186,0.00167047391858846,0.314653206436004,0.00295468570294824,0.000384979689794015,0.0035836205963599,-1.85170921882036,0.7,-1.84594375328464,0.32513917042446,0.00164888024274891,0.314799419054357,-2.15442779052541,0.397329831578688,0.00148365147788088,0.384536372197179,0.5,0
"0.6",-1.9451416541858,0.627106483577291,0.32344104587259,0.00152485635703575,0.311953665150813,0.00296567385163382,0.0003646898357231,0.00358792724137661,-1.92018755528618,0.7,-1.96232715466328,0.322266304694569,0.00148186619344269,0.311816231079602,-2.24780666852504,0.391805971182121,0.0012880194349642,0.379612357020203,0.6,0
"0.7",-2.00016190232617,0.668237757359875,0.31829062114921,0.00138224130670735,0.30724466112176,0.00298274492425464,0.00034443267505937,0.00359658198751188,-1.98316867398205,0.7,-1.97615255748534,0.317394757970407,0.00137486497583776,0.307544102699903,-2.33534116766279,0.382514570662924,0.00111477638164456,0.370995603469705,0.7,0
"0.8",-2.00071184096828,0.54571189647208,0.297871671064717,0.00129060961276054,0.287794681902237,0.00249856088230248,0.000307379624091398,0.00303859362796102,-1.97106449073781,0.8,-2.05978467373992,0.297317192473611,0.00121057076497992,0.287829078247477,-2.42726220837062,0.369727684111432,0.000950305942218392,0.358962783409897,0.8,0
"0.9",NA,0.412500104078621,0.269311523196133,0.00123591213324605,0.258822608280002,0.00181464259882618,0.000267574663955457,0.00225156599457163,NA,1,-1.95827349148951,0.265103688182378,0.00117711051341096,0.256835983015085,-2.51899628142365,0.35381237049778,0.000800676995214868,0.343871062351475,0.9,0.05
"1",-2.02216356174819,0.444712555059138,0.259665878647732,0.00112697413932232,0.250428413844303,0.00184090872212606,0.000252200417742974,0.00227275073398774,-2.02532752450868,1,-1.99852141160818,0.258489948176676,0.00111391402537293,0.250457662237861,-2.61003966949492,0.335213199487106,0.000669046975154857,0.326114434713468,1,0
