"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35449926241774,0.294362691651399,0.00256440241706384,0.28449950741198,-1.41795614524767,0.366781662437336,0.00305281553077143,0.354177584153682,0,0.03
"2",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38349177267569,0.303025320055708,0.00249279540880988,0.293290868243042,-1.4202656311829,0.380226354751325,0.00293366115746563,0.368086220842137,0.1,0.03
"3",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49206372728867,0.307064341735067,0.00226624854991068,0.297075637559008,-1.42289114679322,0.390241877570074,0.00276908627116916,0.378752665128463,0.2,0.03
"4",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41454761938211,0.310228375756549,0.00226163744402628,0.301002911006073,-1.42480579950379,0.396535966045686,0.0026016020697469,0.385720974956845,0.3,0.04
"5",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44213098201736,0.310264653341788,0.00206822053094192,0.301623591751509,-1.42645084733213,0.398922333786082,0.00242161029031904,0.388839003683164,0.4,0.03
"6",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46054028977335,0.310911401218203,0.00191162254107057,0.302725849135056,-1.42846335574127,0.397329831578688,0.00222483248929189,0.388047200919668,0.5,0.04
"7",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31117009831221,0.308808542272195,0.00208506288153551,0.301085005665697,-1.42980049705494,0.391805971182121,0.00202642600340435,0.383339835666665,0.6,0.03
"8",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46785985363915,0.302441499861105,0.0017260792320046,0.294963490488598,-1.43143584369876,0.382514570662924,0.00182606631085668,0.374873024652979,0.7,0.04
"9",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43839663962723,0.296896742784773,0.00156302112141562,0.29035500275659,-1.43275801911001,0.369727684111432,0.00163369191920021,0.362882122832033,0.8,0.05
"10",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52248058975123,0.29061998232312,0.00136770760475237,0.284440564936309,-1.43410711034617,0.35381237049778,0.00144081633618211,0.347766853752923,0.9,0.06
"11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44770237214861,0.279500688494701,0.00138583640638255,0.27363270931855,-1.43489647595041,0.335213199487106,0.00126461804208834,0.329902802420893,1,0.11
