"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,1.20523283622834,0.296049444965739,0.00228389310031392,0.284663770782294,0.00250447227524128,0.000444469315230791,0.00609061100946168,-4.36867892245406,0.8,-1.619831523986,0.29718792020369,0.00228568738920464,0.285790675228659,-1.70264748495801,0.366781662437336,0.00254444827013746,0.352816562973627,0,0.04
"2",0.1,NA,1.52287117229883,0.302689224096615,0.00216515166768509,0.291123783982385,0.00247687704263593,0.000429708700761228,0.00601323507957541,-4.45782139610138,0.8,-1.59914149990119,0.303207063819616,0.00219270654609819,0.292402786281343,-1.79272661534837,0.380226354751325,0.00232897718822947,0.366238970316952,0.1,0.02
"3",0.2,NA,0.924745811778881,0.307611745982497,0.00204003649717375,0.295932640981384,0.00245580011090857,0.00041386251763414,0.00594574117955865,-4.53972594097215,0.8,-1.66433911604583,0.30791594903368,0.00205893309966747,0.297096891788119,-1.88413390243155,0.390241877570074,0.00211003559773297,0.376356466568242,0.2,0.03
"4",0.3,NA,0.940253952940613,0.310690153956405,0.00191088752053018,0.298984156126947,0.00244138148929095,0.000397382978575603,0.00588909167487281,-4.63159290150627,0.8,-1.73709658007379,0.310408186643734,0.00199089024238269,0.29934523329784,-1.97106830406908,0.396535966045686,0.0019012936627389,0.382887831708749,0.3,0.03
"5",0.4,NA,1.13180683417776,0.311861487323822,0.00177899382363896,0.300316085400575,0.0024352885264151,0.000380122865382645,0.00586208609332916,-4.71608184752145,0.8,-1.90323562594223,0.311904711004223,0.00163706573819374,0.30117439238407,-2.06842001049738,0.398922333786082,0.00167700158449243,0.385653374248228,0.4,0.03
"6",0.5,NA,2.04335253946275,0.311169538376118,0.00164642552897131,0.299744835273448,0.00243855937598808,0.000362504148595237,0.00588374569134762,-4.76943085471412,0.8,-1.88693282705655,0.311133855814442,0.00162915276410968,0.300503687622839,-2.15522336447897,0.397329831578688,0.00148260740095278,0.384535200197719,0.5,0.01
"7",0.6,NA,1.16662557611322,0.30855319964533,0.00151483364687985,0.297426053965282,0.00245182485204998,0.000344450046372888,0.0059191890684786,-4.84872153370264,0.8,-2.02542795541602,0.30830264752176,0.00138875629074564,0.298001927472357,-2.2467810159335,0.391805971182121,0.00128882852588884,0.379617205250396,0.6,0.01
"8",0.7,NA,1.36657035453557,0.304094303557019,0.00138533779180347,0.293300357771804,0.00247205235614027,0.000325889536203488,0.00598795770803608,-4.89550544609764,0.8,-2.05946284494001,0.304513219402383,0.00126583915276897,0.294746550432444,-2.3378635612874,0.382514570662924,0.00111146940877913,0.371000768625901,0.7,0.01
"9",0.8,NA,3.99132643891101,0.297878705105147,0.00126017985414932,0.287574123661483,0.00249852224883067,0.000307518654887147,0.00605857864017736,-4.95419750506535,0.8,-1.9400496417198,0.298642612875506,0.00132941093928584,0.289489087610636,-2.42624307204942,0.369727684111432,0.000950232739293897,0.358974577108022,0.8,0.03
"10",0.9,NA,2.09968005722948,0.290003864236564,0.00113848650367154,0.28017213701051,0.00252803338742295,0.000288670643700299,0.00613005242865244,-5.10612444667742,0.8,-2.16814248351458,0.28941023223324,0.00103973575770342,0.280613274510452,-2.5179535343534,0.35381237049778,0.00080270955575705,0.343856212988122,0.9,0.05
"11",1,NA,1.52225290533957,0.280602052442352,0.00102234037364567,0.27135657360682,0.00255792536044422,0.000269901678247834,0.00619559440217061,-5.0692615486047,0.8,-2.16678865166788,0.280357851597534,0.00101721381087763,0.271614132358962,-2.61106894436393,0.335213199487106,0.000669103265691747,0.326104298445661,1,0.07
