"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi2","smooth.true.psi1","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42433139387035,0.00257841529173713,0.294731195655984,0.284177568243194,-1.40948035321148,0.366781662437336,0.0032631571196513,0.35342286006149,0,0.04
"2",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39637185155885,0.00265821733537824,0.301631414447441,0.2909931826103,-1.41198485253697,0.380226354751325,0.00312473678234198,0.367402143317473,0.1,0.03
"3",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4463074898541,0.00235330274344412,0.307278554156382,0.297275281483659,-1.41451759295808,0.390241877570074,0.00296000963366944,0.37806291460877,0.2,0.03
"4",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36830363389117,0.00247386487073899,0.310275269420939,0.300612429372381,-1.41662345746705,0.396535966045686,0.00278097829870357,0.385069506309636,0.3,0.03
"5",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40784751241853,0.00225796097540476,0.312291525734387,0.303124665914637,-1.41865940321853,0.398922333786082,0.00258309308431698,0.388250083366815,0.4,0.03
"6",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36964212913216,0.0023155064516231,0.311050920046487,0.302082362296425,-1.42045393114969,0.397329831578688,0.00237453692741737,0.387501626003897,0.5,0.04
"7",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39770473779972,0.00200416663606937,0.307762403743866,0.299690540334608,-1.42212109523988,0.391805971182121,0.00216064837210145,0.382848128336514,0.6,0.04
"8",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51811444773055,0.00173483297748307,0.302264044377752,0.294503907747675,-1.4238658841916,0.382514570662924,0.00195330459186848,0.374402213418033,0.7,0.05
"9",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40752426290534,0.00179666628332337,0.298391609441611,0.291062531468208,-1.42507910491335,0.369727684111432,0.00174413267661466,0.362475254703054,0.8,0.05
"10",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4915590509634,0.00150877431883154,0.289003242870886,0.282337082361182,-1.42678116517144,0.35381237049778,0.00153616950525715,0.347413809322082,0.9,0.08
"11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5213445914832,0.00144224730117719,0.278665674329857,0.272154390662869,-1.42775572467003,0.335213199487106,0.00135049923375201,0.329582520415302,1,0.09
