"","X","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"1",0,NA,0.958649244219739,0.29591318962108,0.00228467523124101,0.284578523662326,0.00489103018777828,0.0004511630442718,0.00435088994611437,-4.36567341232959,0.8,-1.5105116822557,0.295866211632747,0.00235349139048474,0.285335906668404,-1.70182097090504,0.366781662437336,0.00254669400526305,0.352815785114353,0,0.08
"2",0.1,NA,1.71732233219137,0.302377841833132,0.00216457702325179,0.291052723466381,0.00485373700138551,0.000435712305332805,0.00430349846548943,-4.45385248724249,0.8,-1.60288364679626,0.302767800458954,0.00223555154357048,0.291828680692402,-1.792306896864,0.380226354751325,0.00233102934247043,0.366232520181159,0.1,0.09
"3",0.2,NA,1.04891133806167,0.307159724447668,0.00204046075558344,0.295870689339996,0.00482218836956047,0.000419275159234954,0.0042611249884893,-4.54056244843434,0.8,-1.65042417041052,0.306929413419745,0.00201415905293749,0.296557155638021,-1.88320131845787,0.390241877570074,0.00211071742543363,0.376364927155007,0.2,0.08
"4",0.3,NA,1.03574224378388,0.310146120151314,0.00191130972437012,0.298966577386357,0.00480340677719151,0.000402161150536343,0.0042307973350962,-4.61823387990043,0.8,-1.80238649704548,0.310889639970505,0.00182034447818229,0.299891940518374,-1.9765792578368,0.396535966045686,0.00188887284770664,0.382902063403148,0.3,0.08
"5",0.4,NA,2.61564076350115,0.311209457361493,0.00177954726573819,0.300276027973705,0.00479478878613938,0.000384449259127449,0.00421770186879755,-4.70191508951217,0.8,-1.76535727571917,0.311322810241675,0.00177549510105046,0.301070672668688,-2.06681785942907,0.398922333786082,0.00168047071477691,0.385647211206313,0.4,0.06
"6",0.5,NA,1.60631000658414,0.310406907155024,0.00164716429232237,0.299729354853891,0.00479811322601123,0.000366192461181265,0.00422773672745348,-4.76717421258549,0.8,-1.83397612369495,0.309598163660693,0.00167533472356627,0.299187845876812,-2.15385530018698,0.397329831578688,0.00148371294468411,0.384543164510864,0.5,0.08
"7",0.6,NA,1.75666915799007,0.307733889721463,0.0015154240045693,0.297422263570971,0.00481371481680538,0.000347697213102235,0.00425328970036649,-4.83118382946417,0.8,-1.9969507006089,0.307506777534787,0.00135200192530874,0.29765407212856,-2.24647204374731,0.391805971182121,0.00128974806325973,0.379612277055469,0.6,0.05
"8",0.7,NA,1.531610271413,0.303222298916296,0.00138580431188714,0.293313515422124,0.00484188394134982,0.000328819969607052,0.00429328969418941,-4.88733622774462,0.8,-1.87363172178461,0.303034803212205,0.00152209545534523,0.293213240477915,-2.33520537031252,0.382514570662924,0.00111374293626947,0.371007844733853,0.7,0.06
"9",0.8,NA,1.7038829339546,0.296927600199852,0.00126082534290549,0.287566471734769,0.00487794880890897,0.00030994962566743,0.00434102377311679,-4.94372354948299,0.8,-1.99592405176118,0.297286746189346,0.00124590429266324,0.288226125964242,-2.4281499197698,0.369727684111432,0.000947816010935842,0.358981453600721,0.8,0.09
"10",0.9,NA,3.57230388857837,0.289072662501267,0.00114023707435892,0.2801884535052,0.00492192788059387,0.000290919168569539,0.00438877140399261,-5.01098589168839,0.8,-2.04798382177975,0.289067979433427,0.00111077418905824,0.280602582241485,-2.52151418378379,0.35381237049778,0.000799284617071115,0.343863331098266,0.9,0.1
"11",1,NA,2.13183576144819,0.279683550575464,0.00102301951586074,0.271335790245366,0.00496244934986126,0.000271745082868477,0.00442905287750961,-5.08044823364395,0.8,-2.22231330885362,0.27984101030961,0.000936704263551031,0.271326120015832,-2.61184929370696,0.335213199487106,0.000668608519254416,0.326103928082257,1,0.12
