"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi2","smooth.true.psi1","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42433139387035,0.00257841529173713,0.294731195655984,0.284177568243194,-1.70286307992709,0.366781662437336,0.00254209085236644,0.352826493223933,0,0.04
"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39637185155885,0.00265821733537824,0.301631414447441,0.2909931826103,-1.79286411253972,0.380226354751325,0.00233055771737416,0.366227553302471,0.1,0.03
"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4463074898541,0.00235330274344412,0.307278554156382,0.297275281483659,-1.88412509289617,0.390241877570074,0.00211277631226979,0.376338553360678,0.2,0.03
"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36830363389117,0.00247386487073899,0.310275269420939,0.300612429372381,-1.97418531450861,0.396535966045686,0.00189607312103106,0.382882815782128,0.3,0.03
"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40784751241853,0.00225796097540476,0.312291525734387,0.303124665914637,-2.0633677881041,0.398922333786082,0.00168857488097732,0.385629132864708,0.4,0.03
"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36964212913216,0.0023155064516231,0.311050920046487,0.302082362296425,-2.15514220860898,0.397329831578688,0.00148236874409016,0.384538297913071,0.5,0.04
"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39770473779972,0.00200416663606937,0.307762403743866,0.299690540334608,-2.24301344600071,0.391805971182121,0.00129502942801025,0.379604617962535,0.6,0.04
"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51811444773055,0.00173483297748307,0.302264044377752,0.294503907747675,-2.33615870128986,0.382514570662924,0.00111295225664088,0.371005046547508,0.7,0.05
"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40752426290534,0.00179666628332337,0.298391609441611,0.291062531468208,-2.42984520812393,0.369727684111432,0.000946428113434064,0.35897898271417,0.8,0.05
"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4915590509634,0.00150877431883154,0.289003242870886,0.282337082361182,-2.522371627589,0.35381237049778,0.000797228102782165,0.343880416974093,0.9,0.08
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5213445914832,0.00144224730117719,0.278665674329857,0.272154390662869,-2.61026375026568,0.335213199487106,0.000669510351462559,0.326106092486585,1,0.09
