"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,0.81705181690647,0.342018912336761,0.00225842353148237,0.36696158588492,0.0116420877897718,0.00102772546709498,0.0120163842640629,NA,0.25,-1.88341655266221,0.358397194080437,0.00214864579008728,0.344267842143941,-1.7021404702416,0.366781662437336,0.00254309701028338,0.352831054264694,0,0.875
"0.1",NA,0.966106068518831,0.343674787897329,0.00166688690925847,0.350146282690648,0.00724969423617902,0.000492190961072672,0.00612598448319059,NA,0.45,-1.87274309941371,0.350833779074738,0.00206193880287926,0.337418560111115,-1.79165837120967,0.380226354751325,0.00233396098281563,0.366224004535851,0.1,0.875
"0.2",NA,1.74472051453724,0.341397013607496,0.00149277535523303,0.343920438019574,0.00606388792692887,0.000415993596965116,0.00508206004198139,NA,0.5375,-1.89188905147963,0.346161547263842,0.00196348038457406,0.333139971492597,-1.88464243297924,0.390241877570074,0.0021103738318207,0.376347176683704,0.2,0.875
"0.3",NA,4.89905439964189,0.338828054863615,0.00136160849719748,0.337852348350693,0.0055608230351638,0.000368815578904012,0.00448063244555641,-1.1217787407824,0.6,-1.91547686575217,0.340777329975925,0.00185360731101986,0.328191010048287,-1.97927365394018,0.396535966045686,0.00188453075552299,0.382896704558404,0.3,0.75
"0.4",-0.299743047783487,5.72883986911127,0.330672915542859,0.00123844003962105,0.327713442386978,0.00435840163115827,0.000329523451154301,0.00387072058847248,-1.69438005975386,0.675,-1.92565052154891,0.330258647903678,0.00174149545529597,0.318312669067072,-2.06538451591391,0.398922333786082,0.00168299304342085,0.385646328425013,0.4,0
"0.5",-1.69470189197524,1.04794934930274,0.327458540529061,0.00116856336926861,0.312728678155178,0.00403869876256467,0.000297258594089728,0.00322464827286348,-2.42209646961416,0.7625,-1.92405372702032,0.315538344659946,0.00163106946108615,0.304367696505166,-2.155280276913,0.397329831578688,0.00148140878537357,0.384544816425863,0.5,0
"0.6",-1.51542953312604,0.900202785607592,0.306310997996954,0.00108119733267948,0.300779410791899,0.00348879993000923,0.000271916061178829,0.00285303077407761,-2.11521850155596,0.825,-1.93325359645394,0.303282460361771,0.00152328425439715,0.292753576820519,-2.24710401858839,0.391805971182121,0.00128868083520701,0.379614664808791,0.6,0
"0.7",NA,0.641338647440239,0.289892748275347,0.00103690416063146,0.294201936609495,0.00305214086893629,0.000248929289058413,0.00247469626559211,NA,0.9125,-1.92590408472645,0.286713122470591,0.00142563310770049,0.276931356025088,-2.3370215447381,0.382514570662924,0.001112932487304,0.37099531596419,0.7,0.125
"0.8",-1.87323890173587,0.660386181328668,0.283115242747766,0.000941121225543673,0.276924820314631,0.00304163609795352,0.000231226811369059,0.00242633069945303,-2.27821526702439,0.925,-1.95829745824101,0.279713054421125,0.00132244068661143,0.270340586072806,-2.42813408151205,0.369727684111432,0.000947710902402814,0.358982815490702,0.8,0
"0.9",NA,0.577435453867334,0.267571902058398,0.000902158897272191,0.266035902320534,0.00284402530781016,0.000214253097903849,0.00218548578528147,NA,1,-1.95386376315923,0.264318260377845,0.00123785508344446,0.255584082040714,-2.52022731924769,0.35381237049778,0.000800317461486168,0.343863286204828,0.9,0.125
"1",NA,0.570650344914321,0.260795304347816,0.000810604714062982,0.262556283620613,0.00289107492959879,0.00019991747586508,0.00223352608365544,NA,1,-1.98987944853548,0.2572027280604,0.00114099122255344,0.248856774426892,-2.60894962441362,0.335213199487106,0.000670587605501765,0.3261034182582,1,0.125
