"","psi","sd","psi1","psi2","psi3","sd1","sd2","sd3","init.psi","h","smooth.true.psi","smooth.true.psi1","smooth.true.psi2","smooth.true.psi3","true.psi","true.psi1","true.psi2","true.psi3","s1","psi_NA_percent"
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.71566152824993,0.295015802485595,0.00203922457614689,0.28381144819089,-1.80632763422521,0.366781662437336,0.00226895884804868,0.352968130273829,0,0.04
"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7818587937603,0.30174463903243,0.00182008571621822,0.291071575157948,-1.8946906916267,0.380226354751325,0.00208081645896478,0.366387903547778,0.1,0.04
"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74460649372556,0.306513786146962,0.00191177089749471,0.295658636517904,-1.9872696966439,0.390241877570074,0.00188360495306093,0.376499873049088,0.2,0.04
"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85801645017096,0.310978947819008,0.00167498269854353,0.300509868636961,-2.07970560319947,0.396535966045686,0.00168743196127174,0.383032945198038,0.3,0.04
"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91749543455375,0.312375749780122,0.00151873537121421,0.302169279111728,-2.16736283953124,0.398922333786082,0.00150287107471378,0.385794428120905,0.4,0.04
"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00052268165191,0.31069153753376,0.00141487003483286,0.300520649602287,-2.26066066336233,0.397329831578688,0.00131879290065274,0.384683369324294,0.5,0.04
"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86142323792738,0.308807744150527,0.00145119194520631,0.299578313197127,-2.35089755348653,0.391805971182121,0.00114858955540899,0.379751540671739,0.6,0.04
"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97151701506981,0.302799802840557,0.00129675516105078,0.293511440944913,-2.44117172270819,0.382514570662924,0.000991189381792467,0.371129281913,0.7,0.04
"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1363839553806,0.29723743377185,0.00105895345281074,0.288439961191663,-2.53170921471912,0.369727684111432,0.000846214976561429,0.359086546756369,0.8,0.04
"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15803808927561,0.289057119725003,0.000961548316975417,0.280847917662628,-2.62295006419089,0.35381237049778,0.000714436254551536,0.34397007898039,0.9,0.04
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18193397142283,0.281505206347432,0.000894092315661964,0.273647944040082,-2.71201887288042,0.335213199487106,0.000599383644133914,0.326186692573255,1,0.04
